net,sta,lat,lon,dep,azi,dist
IU,DAV,7.0697,125.5791,151.0,4.83586554471,6263.38292903
G,INU,35.35,137.029,132.0,12.6724974028,9506.99130076
II,WRAB,-19.9336,134.36,366.0,23.8702272145,3458.49802577
IU,GUMO,13.5893,144.8684,170.0,24.9744525667,7340.00028175
IM,ATTU,52.882099,173.164307,250.0,30.5912891347,12329.8516757
IU,PMG,-9.4047,147.1597,90.0,37.0075811032,5027.88260788
IU,CTAO,-20.08765,146.24998,367.0,42.9496576873,3920.10369677
IU,HNR,-9.4387,159.9475,100.0,52.0914386168,5676.78647584
IU,TARA,1.3549,172.9229,20.0,58.1185344939,7456.89118993
G,CAN,-35.318714,148.996323,700.0,65.4364523803,2723.89740999
G,NOUC,-22.09863,166.30665,137.0,68.8495641496,4945.56255879
II,MSVF,-17.7448,178.0528,801.1,75.9813208236,6120.34292995
II,TAU,-42.9099,147.3204,132.0,79.9312920222,2105.27326305
IU,RAO,-29.245,-177.929,60.0,89.5256181244,5507.51985584
IU,TUC,32.3098,-110.7847,910.0,93.9905089984,15328.9939557
IU,SNZO,-41.3087,174.7043,120.0,98.3975542723,4172.51918734
G,TAOE,-8.85492,-140.14775,800.0,102.179801759,9865.04502029
IU,HKT,29.96478,-95.83812,69.0,110.847443166,16213.1787586
AU,MCQ,-54.4986,158.9561,14.0,117.037217109,2604.21630005
IU,HRV,42.5064,-71.5583,200.0,122.840377625,18748.0891897
IU,TEIG,20.2263,-88.2763,40.0,130.356633019,15837.1941013
II,RPN,-27.1267,-109.3344,110.0,136.396499282,10154.8690714
IU,PAYG,-0.6742,-90.2861,270.0,141.201991496,13684.9199813
CU,BCIP,9.1665,-79.8373,61.0,148.963027952,15129.1889136
IU,OTAV,0.2376,-78.4508,3510.0,154.425654777,14238.0570344
G,DRV,-66.664909,140.002075,40.0,158.109474348,2195.91081996
GT,VNDA,-77.517273,161.852753,121.1,164.665186133,3566.09896379
G,COYC,-45.57299,-72.08139,235.0,170.478050699,9403.96287417
G,CCD,-75.1065,123.305,3240.0,178.949198789,2870.79833821
IU,SPA,-90.0,0.0,2927.0,180.0,4532.75732495
G,SPB,-23.592691,-47.426979,647.0,190.515845377,11850.9957041
IU,CASY,-66.2792,110.5354,10.0,194.531824103,1987.88907431
IU,RCBR,-5.8274,-35.9014,400.0,206.476963128,13513.1779375
G,TRIS,-37.0681,-12.3152,60.0,215.28716609,9410.04086994
II,ASCN,-7.9327,-14.3601,173.0,227.473330966,12355.9604738
II,SHEL,-15.9594,-5.7455,537.0,230.835016279,11116.0302389
G,SOK,14.494418,-16.456223,70.9,239.204412005,14588.2030117
G,CRZF,-46.43096,51.855308,140.0,245.798576917,5031.32846636
G,PAF,-49.351,70.210708,17.0,249.978891937,3654.78942855
IU,LSZ,-15.2779,28.1882,1200.0,257.344042539,8973.18810656
G,FOMA,-24.97565,46.978877,28.0,263.912665945,6846.20558255
II,ABPO,-19.018,47.229,1528.0,268.750092773,7297.65100077
G,AIS,-37.796349,77.569183,35.9,273.314235535,3714.85495441
G,RODM,-19.696196,63.44128,300.0,281.073310552,6071.70710303
II,MSEY,-4.6737,55.4792,475.0,285.431093392,7895.01535976
G,SSB2,45.278999,4.542,700.0,289.203008992,15371.2248815
II,DGAR,-7.4121,72.4525,1.0,298.476150656,6512.02104559
II,UOSS,24.9453,56.2042,284.4,304.130153626,10456.596883
IU,GNI,40.148,44.741,1609.0,306.434809821,12437.4960232
II,PALK,7.2728,80.7022,460.0,315.011143159,7419.18385032
II,COCO,-12.1901,96.8349,1.0,322.595903825,4704.81024318
G,WUS,41.200716,79.216498,1468.0,329.133804989,10853.8238444
IC,LSA,29.7031,91.127,3660.0,333.64452327,9261.45439592
MS,BTDF,1.3617,103.775002,57.0,337.467766391,5872.8232171
IU,NWAO,-32.9277,117.239,380.0,347.358113754,1858.9297912
IC,QIZ,19.0291,109.8445,240.0,348.12953003,7661.96352908
IU,MBWA,-21.159,119.7313,190.0,356.436822925,3132.59413786
