id,time,lat,lon,mag,along_strike_distance
us10008v94,2017-05-25 06:33:58.920000,-49.4432,121.3647,5.37,12214.0472954
us10007rq8,2016-12-22 23:23:37.800000,-48.8781,121.1748,5.37,12227.8702746
us10002m1x,2015-06-27 07:28:53.560000,-49.0066,121.2976,5.4,12230.0622405
usc000rn4l,2014-06-27 20:10:16.710000,-48.998,121.5949,5.37,12250.1912783
usp000hsdu,2011-01-01 18:37:44.930000,-49.155,121.555,5.0,12240.1535852
usp000hmxm,2010-10-10 04:47:41.730000,-48.93,121.487,5.0,12246.2264786
usp000h1ay,2009-09-08 01:38:30.410000,-49.165,121.601,5.1,12242.7202774
usp000fv62,2007-12-24 22:41:02.830000,-48.944,121.509,5.1,12247.0309695
usp000evu8,2006-10-23 03:19:26.240000,-48.947,121.458,5.1,12243.5029237
usp000eeq4,2006-04-16 20:05:52.480000,-49.058,121.436,5.3,12236.8396034
usp000ea1m,2006-02-14 00:21:41.540000,-49.336,121.476,5.2,12226.4137961
usp000cb9y,2003-10-26 02:04:05.150000,-48.931,121.308,5.1,12234.2796867
usp000aq4b,2001-10-02 10:42:16.480000,-48.934,121.45,5.4,12243.5805051
usp000aahy,2001-02-28 01:48:36.820000,-49.398,121.418,5.2,12219.677671
usp00046z3,1990-03-23 13:35:37.420000,-49.235,122.283,5.2,12284.268606
