net,sta,lat,lon,dep,azi,dist
G,TAOE,-8.85492,-140.14775,800.0,3.01978162159,5288.68686976
IU,KBS,78.9154,11.9385,90.0,11.829566108,17334.3235216
G,SCZ,36.59798,-121.40481,261.0,16.8338951466,10505.2916171
IU,PTCN,-25.0713,-130.0953,220.0,21.0087243466,3629.01572069
IU,SLBS,23.6858,-109.9443,825.0,29.6651127987,9395.56737386
IM,TX06,29.319,-103.681999,939.5,33.1730046032,10187.537696
G,UNM,19.329662,-99.178062,2280.0,40.6379175009,9323.24327738
IU,WVT,36.1297,-87.83,170.0,42.7181775348,11479.2414882
II,RPN,-27.1267,-109.3344,110.0,52.7698776822,4186.50990827
IU,PAYG,-0.6742,-90.2861,270.0,57.4854315666,7728.96872979
CU,BCIP,9.1665,-79.8373,61.0,62.0718229557,9239.74452696
IU,OTAV,0.2376,-78.4508,3510.0,67.8340662638,8463.71824306
II,NNA,-11.9875,-76.8422,575.0,76.0694208987,7410.73257441
IU,LVC,-22.6127,-68.9111,2960.0,89.6727628081,6931.89688027
IU,LCO,-29.011,-70.7005,2274.0,92.7502935323,6262.53246496
G,PEL,-33.143607,-70.67494,700.0,96.0183562119,5913.46304371
G,COYC,-45.57299,-72.08139,235.0,106.721805724,4848.90421225
G,MBO,14.392024,-16.955467,3.0,112.948033578,13468.9213854
II,EFI,-51.6753,-58.0637,110.0,121.77144514,5190.96312352
II,ASCN,-7.9327,-14.3601,173.0,126.983600947,11442.4456647
IU,PMSA,-64.7744,-64.0489,40.0,135.672606101,4094.55713152
G,TRIS,-37.0681,-12.3152,60.0,141.305573438,8622.9063133
G,EDA,3.778868,10.153427,140.0,146.884759337,13674.7152831
IU,MSKU,-1.6557,13.6116,312.0,152.492602565,13205.0110942
IU,TSUM,-19.2022,17.5838,1260.0,160.710674367,11409.1932376
II,SUR,-32.3797,20.8117,1770.0,165.901589734,10028.9024091
GT,LBTB,-25.0151,25.596649,1128.0,169.053340125,10901.4699346
IU,NAI,-1.2739,36.8037,1692.0,179.062371687,13598.4332032
IU,QSPA,-89.9289,144.4382,2850.0,180.123489669,3735.43597141
G,CRZF,-46.43096,51.855308,140.0,190.049770742,8518.81999023
G,RER,-21.1712,55.739861,834.0,197.157959684,11231.0686362
IU,SBA,-77.8492,166.7572,50.0,200.863516141,3046.30973728
G,CCD,-75.1065,123.305,3240.0,205.025040104,4164.75172975
IU,CASY,-66.2792,110.5354,10.0,212.505265549,5101.18155725
G,DRV,-66.664909,140.002075,40.0,221.61036217,3977.84436797
II,ABKT,37.9304,58.1189,678.0,224.643561119,17446.2210602
II,PALK,7.2728,80.7022,460.0,231.610992722,13384.8357183
II,COCO,-12.1901,96.8349,1.0,237.474799896,10656.6313169
IU,NWAO,-32.9277,117.239,380.0,242.655442289,7610.59903815
AU,MCQ,-54.4986,158.9561,14.0,248.291635193,3599.09793824
II,TAU,-42.9099,147.3204,132.0,256.129172047,5044.35905767
II,KAPI,-5.0142,119.7517,300.0,260.567832646,10025.6716713
G,CAN,-35.318714,148.996323,700.0,264.603872212,5542.03831558
IU,CTAO,-20.08765,146.24998,367.0,273.810013416,7025.33000163
IU,SNZO,-41.3087,174.7043,120.0,280.408707741,3491.77487011
IC,SSE,31.0948,121.1908,40.0,283.389511312,13206.6515796
G,DZM,-22.07164,166.44377,878.0,290.908111333,5634.59707543
G,PVC,-17.74,168.311996,80.0,295.742289972,5932.54444852
IU,RAO,-29.245,-177.929,60.0,302.359346349,4109.83498022
II,MSVF,-17.7448,178.0528,801.1,306.112780142,5417.723095
G,FUTU,-14.307673,-178.121063,97.0,312.458749818,5575.99526962
IU,AFI,-13.9085,-171.7827,706.0,320.152065262,5346.9543826
IU,KNTN,-2.7744,-171.7186,20.0,324.942088332,6502.63733074
IU,RAR,-21.2125,-159.7733,28.0,332.753925821,4171.07848708
IU,ADK,51.8823,-176.6842,130.0,337.905649689,12419.0328586
IU,XMAS,2.0448,-157.4457,20.0,342.478862037,6631.55502631
G,PPTF,-17.5896,-149.565247,705.0,349.144935063,4360.45026694
II,KDAK,57.7828,-152.5835,152.0,354.031894674,12703.9805644
