id,time,lat,lon,mag,along_strike_distance
usp0004g9v,1990-10-29 06:42:41.710000,-55.981,-143.243,5.5,12975.6062493
usp0004gdp,1990-11-01 01:56:44.650000,-55.997,-143.195,5.2,12972.2792195
usp0004mes,1991-02-01 17:14:53.620000,-57.067,-141.111,5.7,12797.7353495
usp0004sbp,1991-05-31 22:17:35.790000,-56.837,-140.932,5.6,12808.6516951
usp0004tft,1991-06-27 11:55:15.150000,-56.319,-142.211,5.562,12904.5747485
usp0004tpz,1991-07-02 19:14:15.260000,-56.094,-142.279,5.37,12925.8099688
usp0004vd2,1991-08-15 09:57:28.770000,-56.284,-141.427,5.532,12874.1493672
usp00056ga,1992-04-26 17:19:58.760000,-56.464,-142.155,5.451,12890.3872687
usp0005j0j,1992-12-09 06:27:43.370000,-56.559,-142.556,5.9,12899.3307726
usp0006kpc,1994-10-06 15:42:14.180000,-56.628,-141.923,5.5,12867.2977025
usp0006nr2,1994-11-16 06:54:03.170000,-56.173,-142.612,5.8,12933.3777254
usp00072aj,1995-08-23 13:14:42.430000,-56.883,-141.654,6.3,12835.327337
usp00074us,1995-10-09 07:50:46.050000,-56.057,-144.213,5.6,13009.2495194
usp00078t4,1995-12-11 06:48:55.800000,-56.458,-142.306,5.4,12897.2010774
usp00081ex,1997-04-28 20:43:00.560000,-55.929,-143.881,5.4,13006.3856685
usp0008mwj,1998-05-11 13:22:25.880000,-57.287,-142.36,5.3,12831.4213367
usp0008wd3,1998-10-11 23:36:22.370000,-56.913,-142.618,6.3,12872.7453675
usp0008wd7,1998-10-11 23:57:30.050000,-56.273,-143.186,5.81,12949.0339475
usp00095a6,1999-03-27 21:02:46.270000,-56.799,-141.051,5.8,12816.7415114
usp0009ct6,1999-08-08 15:15:34.210000,-56.435,-143.024,5.6,12928.9211492
usp0009fmt,1999-10-09 14:11:25.830000,-56.384,-144.219,5.4,12981.9356473
usp0009u99,2000-06-09 01:28:05.700000,-55.83,-144.322,5.451,13032.8225264
usp0009u9c,2000-06-09 02:08:23.670000,-55.79,-144.455,5.532,13041.6407031
usp000a0mn,2000-09-21 17:45:51.470000,-56.51,-141.828,5.6,12872.897119
usp000a5gx,2000-12-04 22:16:37.440000,-56.234,-143.535,5.3,12966.6644336
usp000aehw,2001-05-07 00:33:23.800000,-56.186,-144.471,6.2,13008.8292386
usp000aehy,2001-05-07 01:56:30.150000,-55.949,-144.544,5.4,13031.8339944
usp000any6,2001-09-10 10:22:45.830000,-56.511,-141.892,5.1,12875.5109075
usp000b8ck,2002-07-19 06:43:55.100000,-56.623,-140.69,6.1,12815.4296943
usp000besw,2002-10-18 11:16:48.310000,-57.185,-142.751,6.1,12855.697354
usp000bqzp,2003-02-19 00:42:52.270000,-56.939,-142.8,5.6,12878.0352766
usp000c64x,2003-08-28 17:41:02.250000,-56.105,-143.6,5.5,12980.0971876
usp000cmj7,2004-02-19 04:59:09.120000,-55.909,-143.49,5.1,12991.8673603
usp000cmjh,2004-02-19 05:53:36.030000,-55.959,-143.354,5.0,12982.0549643
usp000d0be,2004-07-17 15:26:26.460000,-56.647,-141.941,5.0,12866.505153
usp000d5q0,2004-10-03 18:34:17.340000,-56.559,-141.906,5.5,12872.1972686
usp000df2r,2005-01-29 06:37:46.690000,-56.809,-141.032,5.6,12815.1342806
usp000dh9s,2005-03-01 14:05:11.310000,-56.635,-141.557,5.1,12851.3429156
usp000dyt8,2005-09-05 07:37:31.310000,-56.41,-142.392,6.2,12904.7268921
usp000e9u8,2006-02-09 11:29:13.300000,-57.211,-141.265,5.5,12792.5645903
gcmtc200606111836a,2006-06-11 18:36:56,-57.25,-141.25,5.0,12788.792131
