net,sta,lat,lon,dep,azi,dist
II,ASCN,-7.9327,-14.3601,173.0,4.61128018186,3049.58623774
G,EVO,38.532001,-8.013,0.0,6.92109552784,8232.10802371
IU,KOWA,14.4967,-4.014,321.0,15.6407219173,5677.32043409
G,TAM,22.791491,5.52838,1410.0,23.2075745939,6846.92930198
II,SHEL,-15.9594,-5.7455,537.0,29.1691554121,2405.1701332
IU,ANTO,39.868,32.7934,1090.0,35.752187405,9747.27923476
G,EDA,3.778868,10.153427,140.0,38.2823421412,5152.72357522
IU,MSKU,-1.6557,13.6116,312.0,46.577407611,4862.56060463
II,ABKT,37.9304,58.1189,678.0,50.8752376611,11178.9710759
II,RAYN,23.5225,45.5032,631.0,54.8112764493,9228.35194442
II,MBAR,-0.6019,30.7382,1390.0,62.5095005583,6219.86013804
IU,TSUM,-19.2022,17.5838,1260.0,70.8596745023,3794.06012872
IU,LSZ,-15.2779,28.1882,1200.0,75.0689124383,4965.69162386
II,MSEY,-4.6737,55.4792,475.0,83.3840657964,8080.28581362
GT,LBTB,-25.0151,25.596649,1128.0,85.8559421589,4179.5553571
II,SUR,-32.3797,20.8117,1770.0,95.3198240832,3447.34259309
G,FOMA,-24.97565,46.978877,28.0,97.7601249361,6119.16501298
MS,BTDF,1.3617,103.775002,57.0,107.694496454,12811.2695164
II,COCO,-12.1901,96.8349,1.0,113.945622816,11261.3299146
G,CRZF,-46.43096,51.855308,140.0,124.648050861,5703.91538201
G,PAF,-49.351,70.210708,17.0,132.513294014,6907.15673329
IU,NWAO,-32.9277,117.239,380.0,142.160747997,11041.4831313
II,WRAB,-19.9336,134.36,366.0,148.824876447,13156.6074017
IU,CASY,-66.2792,110.5354,10.0,160.069463242,7865.2221923
G,CAN,-35.318714,148.996323,700.0,167.618816197,12032.4830697
G,CCD,-75.1065,123.305,3240.0,169.558391575,7404.81789961
IU,QSPA,-89.9289,144.4382,2850.0,179.971473349,6090.50149282
IU,SPA,-90.0,0.0,2927.0,180.0,6082.99513042
IU,SNZO,-41.3087,174.7043,120.0,188.588565633,11433.760636
IU,RAO,-29.245,-177.929,60.0,197.526598658,12590.0190262
G,FUTU,-14.307673,-178.121063,97.0,202.487020091,14174.0690468
IU,PMSA,-64.7744,-64.0489,40.0,208.920308164,4529.04885523
II,HOPE,-54.2836,-36.4879,20.0,210.205250826,2607.32049933
IU,RAR,-21.2125,-159.7733,28.0,217.351624757,12644.8707946
II,EFI,-51.6753,-58.0637,110.0,228.060452113,3746.18323935
G,COYC,-45.57299,-72.08139,235.0,238.61351329,4746.78767204
II,RPN,-27.1267,-109.3344,110.0,245.876592437,8556.88401761
IU,TRQA,-38.0568,-61.9787,540.0,251.993089055,4032.66844028
G,PEL,-33.143607,-70.67494,700.0,256.580903822,4932.01044568
IU,LCO,-29.011,-70.7005,2274.0,262.014870975,5096.05565616
IU,LVC,-22.6127,-68.9111,2960.0,270.922190696,5236.48606269
II,NNA,-11.9875,-76.8422,575.0,277.326227321,6567.07246118
G,SPB,-23.592691,-47.426979,647.0,285.226699886,3254.22902048
IU,SAML,-8.9489,-63.1831,120.0,290.14750714,5562.31980457
IU,SDV,8.8839,-70.634,1620.0,299.768115518,7498.86345785
IU,PTGA,-0.7308,-59.9666,237.0,300.628635871,5910.37053171
CU,BBGH,13.1434,-59.5588,180.0,311.772565943,7031.02989236
G,CAY,4.948,-52.317001,25.0,312.545860086,5827.23423576
IU,BBSR,32.371299,-64.696299,30.0,320.297095058,9032.23218301
IU,RCBR,-5.8274,-35.9014,400.0,324.207719948,3831.07613241
IM,IL08,64.790298,-146.796906,505.0,330.645610402,15384.2376013
IM,ATTU,52.882099,173.164307,250.0,341.842717415,17919.7860967
G,IVI,61.205808,-48.171178,15.0,345.057461068,11086.3801326
II,SACV,14.9702,-23.6085,387.0,351.081969027,5624.94324272
G,MBO,14.392024,-16.955467,3.0,359.419296137,5510.89988162
