id,time,lat,lon,mag,along_strike_distance
usp0004g67,1990-10-26 05:49:37.940000,-35.143,-16.426,6.1,4248.41324097
usp0004g69,1990-10-26 06:04:15.730000,-35.368,-16.108,5.81,4257.55555558
usp00056z4,1992-05-06 04:28:48.800000,-34.901,-17.224,5.37,4258.78110411
usp0005k40,1992-12-31 06:23:26.260000,-34.947,-17.225,5.451,4263.30676979
usp00063vr,1993-11-18 17:52:09.860000,-35.095,-17.208,5.451,4276.99666304
usp0007esz,1996-03-15 02:06:41.870000,-35.313,-17.261,5.6,4300.56553973
usp0008dp6,1998-01-03 06:10:08.380000,-35.474,-16.191,6.3,4271.44821826
usp0008kxg,1998-04-25 06:07:23.440000,-35.266,-17.326,6.3,4298.79752246
usp000987y,1999-05-18 07:16:07.720000,-35.077,-15.152,5.4,4190.39178124
usp000azeg,2002-03-02 03:14:54.670000,-35.717,-17.62,5.9,4355.50042807
usp000b9ag,2002-08-04 15:16:26.990000,-35.457,-16.238,6.0,4271.68345038
usp000dq7s,2005-05-08 19:51:19.140000,-35.122,-17.266,5.2,4282.15071595
gcmtc200611091424a,2006-11-09 14:24:24,-35.0,-15.0,5.0,4176.74888586
gcmtc200705270259a,2007-05-27 02:59:12,-35.75,-17.25,5.0,4342.80319088
usp000fdud,2007-06-11 17:13:44.100000,-35.687,-16.144,5.5,4290.67025373
usp000ff71,2007-07-01 03:07:35.120000,-35.52,-17.657,5.0,4337.9522991
usp000g4z9,2008-04-27 14:35:29.230000,-35.464,-16.597,5.6,4287.19420059
usp000hctp,2010-05-16 05:30:57.900000,-34.826,-16.074,5.451,4202.47172598
usp000hcuj,2010-05-16 19:06:37.060000,-34.657,-15.403,5.3,4158.3299633
usp000heex,2010-06-24 04:07:23.700000,-35.595,-17.617,5.1,4343.49780743
usp000j0h6,2011-04-24 21:09:32.690000,-35.704,-16.994,5.6,4327.44205458
usp000j0ha,2011-04-24 22:44:15.800000,-35.42,-16.958,5.6,4298.05092925
usp000j26f,2011-05-25 12:28:45.670000,-34.734,-15.093,5.2,4153.70475683
usp000jh3j,2012-04-01 13:14:32.670000,-35.191,-14.877,5.694,4191.21035283
usp000jjar,2012-04-21 01:19:28.460000,-35.229,-16.181,5.7,4246.76890171
us20002qn7,2015-06-17 12:51:32.790000,-35.3639,-17.1605,7.0,4301.20658312
us10002mzh,2015-07-02 07:26:49.230000,-34.7042,-16.1836,5.2,4194.9917562
us100073fk,2016-11-01 08:27:14.560000,-35.2357,-15.0677,5.532,4203.04240317
us2000b25h,2017-10-06 17:41:23.140000,-35.3103,-15.5522,5.6,4229.47828484
us2000d702,2018-02-15 08:30:49.860000,-36.0561,-17.6879,5.37,4391.46390857
us1000f39v,2018-06-27 10:01:57.080000,-35.5861,-16.8456,5.4,4309.6135781
us2000hhjz,2018-09-20 14:04:37.460000,-34.7271,-16.0394,5.1,4191.25432711
us700036we,2019-04-16 07:30:38.353000,-35.2966,-15.486,5.7,4225.49076176
us6000408i,2019-06-13 03:00:31.301000,-35.7304,-17.1932,5.7,4338.46602253
