net,sta,lat,lon,dep,azi,dist
IU,INCN,37.47768,126.62436,55.0,0.418527832712,9601.53445625
G,INU,35.35,137.029,132.0,8.96485718727,9427.56894309
II,WRAB,-19.9336,134.36,366.0,15.7232328663,3329.49407761
IU,GUMO,13.5893,144.8684,170.0,20.2735109584,7196.11502716
IM,ATTU,52.882099,173.164307,250.0,28.0594497904,12151.9258545
IU,PMG,-9.4047,147.1597,90.0,31.0959018577,4827.34404258
IU,CTAO,-20.08765,146.24998,367.0,36.2466976228,3694.78227019
IU,HNR,-9.4387,159.9475,100.0,47.0936069797,5412.42421658
IU,TARA,1.3549,172.9229,20.0,53.9618003257,7171.51187224
G,CAN,-35.318714,148.996323,700.0,59.0359911783,2421.60810591
G,NOUC,-22.09863,166.30665,137.0,64.2666285143,4633.70799453
IU,FUNA,-8.5259,179.1966,20.0,66.1061603495,6667.41298051
II,TAU,-42.9099,147.3204,132.0,74.8785106978,1777.08898909
IU,XMAS,2.0448,-157.4457,20.0,78.4932312629,9200.19995552
IU,RAO,-29.245,-177.929,60.0,86.0999226247,5174.72993458
IU,SNZO,-41.3087,174.7043,120.0,95.6495071152,3844.75254635
G,PPTF,-17.5896,-149.565247,705.0,97.6852568323,8141.43417613
IU,HKT,29.96478,-95.83812,69.0,105.861572744,15903.1365293
G,UNM,19.329662,-99.178062,2280.0,113.365904725,14809.4809333
AU,MCQ,-54.4986,158.9561,14.0,117.272666335,2316.22235822
IU,TEIG,20.2263,-88.2763,40.0,124.48765298,15583.6820634
CU,TGUH,14.057,-87.273,1151.0,130.652357503,15068.1294898
II,RPN,-27.1267,-109.3344,110.0,132.929785077,9930.62172714
CU,BCIP,9.1665,-79.8373,61.0,142.941640264,14957.3866886
IU,OTAV,0.2376,-78.4508,3510.0,148.923889038,14095.5592093
II,NNA,-11.9875,-76.8422,575.0,155.077743362,12864.2945423
IU,SJG,18.1091,-66.15,420.0,158.210897252,16385.3281835
G,DRV,-66.664909,140.002075,40.0,162.840242508,2100.89342379
IU,TRQA,-38.0568,-61.9787,540.0,173.649624255,10305.6404432
IU,QSPA,-89.9289,144.4382,2850.0,179.965668805,4542.55818619
G,CCD,-75.1065,123.305,3240.0,181.645599045,2889.88176654
II,HOPE,-54.2836,-36.4879,20.0,190.39289388,8419.49467003
IU,CASY,-66.2792,110.5354,10.0,199.537885315,2102.15936833
G,TRIS,-37.0681,-12.3152,60.0,212.022124295,9608.68763015
II,SHEL,-15.9594,-5.7455,537.0,227.016297315,11377.9984121
G,MBO,14.392024,-16.955467,3.0,233.730943151,14895.7762607
II,SUR,-32.3797,20.8117,1770.0,237.469581715,8351.67671836
G,CRZF,-46.43096,51.855308,140.0,243.414821593,5339.0413061
G,PAF,-49.351,70.210708,17.0,247.879439041,3971.19537308
IU,LSZ,-15.2779,28.1882,1200.0,253.963079583,9299.49017449
G,FOMA,-24.97565,46.978877,28.0,260.57634154,7177.87501823
G,AIS,-37.796349,77.569183,35.9,269.521530492,4046.69703644
IU,TOL,39.8814,-4.048499,480.0,274.107750643,16001.4679359
G,RODM,-19.696196,63.44128,300.0,277.186946999,6397.12303099
G,ATD,11.530725,42.846634,610.0,282.445839609,10485.9905871
II,RAYN,23.5225,45.5032,631.0,292.298199204,11303.7333874
II,DGAR,-7.4121,72.4525,1.0,294.161879009,6802.2797584
II,UOSS,24.9453,56.2042,284.4,300.828034542,10727.6974818
II,PALK,7.2728,80.7022,460.0,310.670071333,7651.14661603
II,COCO,-12.1901,96.8349,1.0,316.601554304,4907.11566823
II,NIL,33.6506,73.2686,629.0,318.093970101,10560.2021904
IC,LSA,29.7031,91.127,3660.0,329.895338673,9403.43136671
IU,NWAO,-32.9277,117.239,380.0,334.551494732,1951.33510881
IC,KMI,25.1233,102.74,1975.0,338.313709094,8552.58393333
IU,MBWA,-21.159,119.7313,190.0,347.433518153,3162.10948608
II,KAPI,-5.0142,119.7517,300.0,350.925948681,4934.04229681
IU,DAV,7.0697,125.5791,151.0,359.375937214,6233.84338598
