net,sta,lat,lon,dep,azi,dist
II,PALK,7.2728,80.7022,460.0,3.54554687352,4951.98683673
IC,WMQ,43.8138,87.7049,850.0,6.95043934311,9045.10714613
IC,LSA,29.7031,91.127,3660.0,12.1414153774,7549.46559946
IU,CHTO,18.8141,98.9443,420.0,23.0041506302,6591.44905411
IC,KMI,25.1233,102.74,1975.0,24.2920748214,7382.24389343
IC,QIZ,19.0291,109.8445,240.0,33.6971176644,7072.36210094
II,COCO,-12.1901,96.8349,1.0,38.4904292525,3354.08448845
G,INU,35.35,137.029,132.0,44.4262825688,10087.1478466
IU,ADK,51.8823,-176.6842,130.0,48.6123940312,14139.1682402
IU,DAV,7.0697,125.5791,151.0,55.4579231798,6958.14381104
II,KAPI,-5.0142,119.7517,300.0,60.0396150534,5534.25661818
IU,MBWA,-21.159,119.7313,190.0,77.5921461904,4374.60583565
II,KWAJ,8.8019,167.613,0.0,82.8016363487,10549.3080412
II,WRAB,-19.9336,134.36,366.0,86.6417094812,5730.35991085
IU,NWAO,-32.9277,117.239,380.0,93.9159490754,3565.59391707
G,SANVU,-15.447148,167.203232,56.0,101.900558482,8898.33111835
G,NOUC,-22.09863,166.30665,137.0,106.910274478,8393.51624628
G,CAN,-35.318714,148.996323,700.0,111.047162064,6201.32791848
II,TAU,-42.9099,147.3204,132.0,119.176003224,5753.76153632
IU,RAO,-29.245,-177.929,60.0,121.355900963,9191.9991331
IU,SNZO,-41.3087,174.7043,120.0,127.670576905,7861.37441554
AU,MCQ,-54.4986,158.9561,14.0,135.793288274,6169.97752208
G,DRV,-66.664909,140.002075,40.0,150.392078351,5020.51948322
IU,CASY,-66.2792,110.5354,10.0,157.49463812,3819.14418323
G,CCD,-75.1065,123.305,3240.0,164.484581423,4791.97763248
II,RPN,-27.1267,-109.3344,110.0,172.619709335,12818.3829845
IU,QSPA,-89.9289,144.4382,2850.0,179.917881654,5857.86548009
IU,SPA,-90.0,0.0,2927.0,180.0,5861.0621962
G,UNM,19.329662,-99.178062,2280.0,187.779086053,17985.4169186
IU,PMSA,-64.7744,-64.0489,40.0,195.791121615,8209.46399852
G,PAF,-49.351,70.210708,17.0,203.311466896,1475.20605617
II,EFI,-51.6753,-58.0637,110.0,205.583231781,9261.26926269
II,HOPE,-54.2836,-36.4879,20.0,213.787313052,8091.05413716
CU,BCIP,9.1665,-79.8373,61.0,220.366968832,16184.3675689
IU,SAML,-8.9489,-63.1831,120.0,225.985790681,13496.2465622
G,SPB,-23.592691,-47.426979,647.0,229.15227769,11186.4811083
G,CRZF,-46.43096,51.855308,140.0,236.840691619,2389.79135032
CU,GRGR,12.1324,-61.654,195.0,245.254914744,15147.7400475
IU,RCBR,-5.8274,-35.9014,400.0,250.033467717,11702.0629038
II,SUR,-32.3797,20.8117,1770.0,258.140447589,5195.0394529
GT,LBTB,-25.0151,25.596649,1128.0,269.794735221,5128.89590471
IU,TSUM,-19.2022,17.5838,1260.0,271.307987699,6168.11922097
G,SOK,14.494418,-16.456223,70.9,278.723939853,11383.042155
G,FOMA,-24.97565,46.978877,28.0,285.969155045,3258.87659653
G,BNG,4.435,18.547001,378.0,292.954792958,7702.58044867
II,ABPO,-19.018,47.229,1528.0,295.49956427,3632.38937868
G,RER,-21.1712,55.739861,834.0,303.437014764,2814.60054116
IU,TOL,39.8814,-4.048499,480.0,306.802243919,11980.3701481
IU,FURI,8.8952,38.6798,2570.0,312.805633338,6572.17711174
G,ROCAM,-19.75553,63.37014,52.0,319.56264906,2427.95991345
II,RAYN,23.5225,45.5032,631.0,327.633140998,7563.56115788
IU,GNI,40.148,44.741,1609.0,334.784773591,9241.73717717
II,UOSS,24.9453,56.2042,284.4,338.017371256,7275.20745146
II,ABKT,37.9304,58.1189,678.0,343.822912772,8592.12189915
II,DGAR,-7.4121,72.4525,1.0,348.641330388,3371.76925702
II,NIL,33.6506,73.2686,629.0,355.642961888,7882.41372938
