net,sta,lat,lon,dep,azi,dist
IU,TIXI,71.6341,128.8667,40.0,2.80609589805,8700.79357508
IU,KBS,78.9154,11.9385,90.0,11.1771427198,6001.55489844
II,BORG,64.7474,-21.3268,110.0,14.7971348379,4121.98841754
IU,KEV,69.7565,27.0035,100.0,23.3951238352,6107.24393499
II,LVZ,67.8979,34.6514,630.0,25.8337339578,6402.05029798
IU,KONO,59.6491,9.5982,216.0,34.0707416415,5056.90941623
II,ESK,55.3167,-3.205,242.0,36.355993075,4167.88558267
IU,KIEV,50.7012,29.2242,180.0,46.6118701785,6226.50869314
G,CLF,48.025791,2.26,145.0,49.3699070811,4269.21146313
II,CMLA,37.7637,-25.5243,429.0,56.8661702588,1772.87044132
G,EVO,38.532001,-8.013,0.0,64.0998051634,3278.88144939
II,RAYN,23.5225,45.5032,631.0,70.2334723422,8549.15829643
II,COCO,-12.1901,96.8349,1.0,73.2770549784,15385.4450748
G,AGD,11.529,42.824001,450.0,82.2091398537,8924.86088836
IU,TBT,28.6794,-17.9145,180.0,87.6530700841,2377.52221538
G,BNG,4.435,18.547001,378.0,101.278053886,6982.13743388
IU,KOWA,14.4967,-4.014,321.0,105.139215452,4289.16470013
IU,MSKU,-1.6557,13.6116,312.0,110.059841775,6896.3195059
G,MBO,14.392024,-16.955467,3.0,118.099543278,3134.30480344
IU,TSUM,-19.2022,17.5838,1260.0,122.346313115,8427.81651372
II,SACV,14.9702,-23.6085,387.0,126.918439083,2550.71470919
II,SHEL,-15.9594,-5.7455,537.0,137.248881839,6436.22516639
II,ASCN,-7.9327,-14.3601,173.0,139.980012404,5167.25673256
G,TRIS,-37.0681,-12.3152,60.0,155.131800511,8070.42171792
IU,CASY,-66.2792,110.5354,10.0,163.377999937,15586.2093915
IU,RCBR,-5.8274,-35.9014,400.0,169.019121565,4035.69111742
II,HOPE,-54.2836,-36.4879,20.0,176.51956676,9365.99694443
G,SPB,-23.592691,-47.426979,647.0,185.73489951,5965.63477916
II,EFI,-51.6753,-58.0637,110.0,189.761588423,9187.39093725
IU,TRQA,-38.0568,-61.9787,540.0,196.33255476,7815.10019185
G,KOG,5.207,-52.731998,10.0,203.512843827,2961.29081409
IU,LVC,-22.6127,-68.9111,2960.0,209.024659872,6485.86262541
IU,PTGA,-0.7308,-59.9666,237.0,211.82243831,3887.79362858
CU,BBGH,13.1434,-59.5588,180.0,226.951357265,2577.6439267
G,FDF,14.734971,-61.146311,467.0,232.575707308,2565.47618564
CU,ANWB,17.66853,-61.78557,39.0,239.397614976,2400.6502896
IU,PAYG,-0.6742,-90.2861,270.0,245.127755362,6107.39869492
IU,SJG,18.1091,-66.15,420.0,246.516679828,2747.02993107
CU,SDDR,18.9821,-71.2878,589.0,253.787186045,3163.52215145
CU,GRTK,21.51149,-71.1327,12.0,258.483015551,3024.4696035
IU,TEIG,20.2263,-88.2763,40.0,267.648262121,4720.31569126
G,UNM,19.329662,-99.178062,2280.0,272.032697602,5809.86654882
IU,DWPF,28.1103,-81.4327,30.0,276.592781557,3787.5040861
IU,BBSR,32.371299,-64.696299,30.0,282.511856593,2135.10378026
IU,WVT,36.1297,-87.83,170.0,291.391476591,4253.8401014
IU,SSPA,40.6358,-77.8876,270.0,299.84193665,3402.84222764
IU,HRV,42.5064,-71.5583,200.0,305.975498946,2937.8223142
G,WFM,42.611,-71.490997,87.0,306.233716133,2936.26835057
II,FFC,54.725,-101.9783,338.0,318.258147504,5403.67139156
II,KDAK,57.7828,-152.5835,152.0,328.706627232,8315.67546933
IM,IL08,64.790298,-146.796906,505.0,333.690919226,7662.32193661
IM,ATTU,52.882099,173.164307,250.0,339.447416724,10187.7825115
IU,PET,53.0233,158.6499,110.0,347.480972651,10572.7474071
IU,BILL,68.0653,166.4531,320.0,349.424873957,8859.75204348
G,IVI,61.205808,-48.171178,15.0,354.635486074,3483.3420415
