id,time,lat,lon,mag,along_strike_distance
us70005n6i,2019-09-28 18:19:14.924000,-35.282,78.6723,5.37,215.556516261
us1000ebb2,2018-05-24 15:50:42.420000,-35.518,78.3062,5.37,173.232090553
usp000h330,2009-10-17 03:37:39.410000,-35.326,78.615,5.1,208.44920914
usp000fcuz,2007-05-27 06:26:17.620000,-35.193,78.639,5.0,219.407586842
usp000ehjx,2006-05-20 13:55:43.240000,-35.574,78.33,5.0,171.293162609
usp000e42s,2005-11-13 09:47:32.330000,-35.098,78.667,5.1,228.250324997
usp000cmwg,2004-02-23 18:12:50.200000,-35.496,78.297,5.2,174.065863366
usp0009p2k,2000-02-28 15:00:27.850000,-35.215,78.613,5.3,216.02410317
usp000976s,1999-05-02 00:17:18.590000,-35.099,78.6,5.1,223.658318901
usp0006a9f,1994-03-27 17:20:53.110000,-35.221,78.6,5.3,214.690106197
