id,time,lat,lon,mag,along_strike_distance
usp00047fw,1990-04-05 04:50:52.010000,-56.722,146.762,5.3,13052.041588
usp000493x,1990-05-10 00:58:48.660000,-54.824,146.247,5.9,13197.139716
usp0004q1q,1991-04-07 09:40:51.360000,-59.266,149.191,5.5,12908.8329204
usp0004x1t,1991-09-25 20:46:23.900000,-56.748,147.393,5.4,13073.3341404
usp00052ew,1992-01-30 22:42:17.060000,-58.214,148.528,5.9,12982.5347668
usp000540x,1992-03-08 17:47:20.110000,-58.608,148.911,5.6,12959.7281483
usp00057uz,1992-05-21 23:01:31.460000,-59.332,149.158,5.3,12901.716113
usp0005bjj,1992-07-27 06:25:43.540000,-56.841,146.896,5.7,13046.6141577
usp0005fh7,1992-10-18 12:54:26.130000,-55.231,145.889,5.451,13147.5706473
usp0005p6t,1993-03-09 01:29:14.640000,-55.678,146.999,6.2,13152.6796785
usp0005pcx,1993-03-12 12:06:15.380000,-59.406,149.43,5.6,12903.6873331
usp0006c8k,1994-05-08 03:48:25.430000,-56.381,147.096,5.4,13094.6275418
usp0006ek0,1994-06-19 18:48:41.920000,-56.496,147.847,5.748,13112.5262221
usp0006v3s,1995-04-03 23:26:21.620000,-54.849,147.074,5.4,13228.1933854
usp00075gb,1995-10-21 00:34:06.750000,-55.118,146.41,5.2,13178.2782827
usp0007c08,1996-01-30 13:59:29.400000,-57.009,147.775,5.7,13064.1762773
usp0007f8b,1996-03-24 22:19:02.690000,-55.42,146.006,6.1,13135.9894348
usp0007jrj,1996-06-14 13:34:03.190000,-58.727,149.068,5.5,12954.1049196
usp0007p5v,1996-08-28 16:53:11.740000,-59.994,149.942,5.9,12865.5120482
usp0007pdr,1996-09-04 10:38:07.340000,-55.989,147.121,5.532,13130.0750174
usp0007yvp,1997-03-15 05:51:33.370000,-59.849,149.902,5.9,12877.7103397
usp00082ks,1997-05-20 18:27:06.540000,-59.713,150.485,5.9,12908.40178
usp000835q,1997-06-05 12:44:46.140000,-56.614,147.834,5.7,13101.5371068
usp0008973,1997-10-17 09:55:15.250000,-57.538,147.97,6.2,13023.9191939
usp0008esc,1998-01-21 23:45:36.880000,-58.876,149.137,5.7,12942.7696451
usp0008gev,1998-02-23 00:27:20.660000,-56.901,147.497,5.6,13063.6087052
usp0008srz,1998-08-04 15:51:01.880000,-56.676,147.434,5.8,13081.2338459
usp0008tfx,1998-08-18 20:57:44.140000,-58.008,148.049,5.6,12984.5374619
usp0009k87,1999-12-24 19:26:04.940000,-56.211,146.723,6.3,13095.3475113
usp0009k8d,1999-12-24 22:35:38.660000,-56.369,147.056,6.1,13094.1706636
usp0009p87,2000-03-04 02:24:22.430000,-60.167,149.868,6.4,12847.1881585
usp000c4mz,2003-08-11 13:40:19.850000,-56.906,147.611,6.0,13067.3527476
usp000c63s,2003-08-28 05:31:21.470000,-55.846,146.837,5.451,13131.686567
usp000cwbd,2004-05-27 02:18:56.820000,-56.782,147.266,5.3,13065.6115417
usp000dmcd,2005-04-06 00:28:05.380000,-56.093,147.113,5.4,13120.6219865
usp000dp3y,2005-04-24 06:40:40.780000,-59.381,149.343,5.5,12903.1913829
usp000efhd,2006-04-26 01:46:03.860000,-57.482,147.568,6.1,13014.5317862
usp000efhn,2006-04-26 04:08:53.650000,-57.451,148.071,5.0,13035.3117057
usp000er2q,2006-08-16 16:53:49.440000,-58.892,149.154,5.9,12941.8659068
usp000erne,2006-08-24 16:11:18.910000,-57.487,148.524,5.2,13048.0968344
usp000esdt,2006-09-03 19:44:41.610000,-58.769,149.158,5.5,12953.246843
usp000f12s,2006-12-26 22:38:10.200000,-54.832,147.54,5.7,13248.1221995
gcmtc200701060539a,2007-01-06 05:39:52,-60.0,150.0,5.0,12866.7479866
usp000f3pf,2007-01-27 00:15:57.640000,-59.834,150.367,5.1,12893.4919653
usp000f3xh,2007-01-30 04:54:50.570000,-54.74,146.298,6.9,13206.4639801
usp000f3y1,2007-01-30 08:09:09.400000,-55.499,146.838,5.451,13162.0710062
usp000f9va,2007-04-16 13:20:38.230000,-58.015,147.964,6.4,12980.9364006
usp000fnr9,2007-09-20 02:24:07.160000,-58.551,149.042,5.3,12969.3035347
usp000ftgp,2007-11-29 01:50:30.960000,-57.232,147.903,5.1,13048.9040632
usp000g7j8,2008-05-23 06:43:22.260000,-59.001,149.045,5.0,12928.315842
usp000g7vq,2008-05-27 05:51:12.050000,-56.597,147.41,5.9,13087.3383693
usp000g8aj,2008-06-01 14:31:03.010000,-59.384,149.66,6.5,12913.0665458
usp000gbhu,2008-07-07 07:46:05.170000,-58.09,147.77,5.0,12967.4148699
usp000gehe,2008-08-13 00:27:36.720000,-56.283,147.016,5.0,13100.2184494
usp000gn07,2008-11-05 08:53:38.570000,-55.726,147.054,5.0,13150.6000406
usp000gqes,2008-12-12 08:12:15.300000,-58.845,149.183,5.1,12947.1202033
usp000gy6q,2009-06-14 14:43:45.940000,-57.47,147.321,5.0,13006.6757402
usp000gzkg,2009-07-24 21:45:52.010000,-59.4,149.322,5.4,12900.771012
usp000h8kz,2010-03-03 12:13:01.650000,-58.74,148.721,5.0,12941.3589646
gcmtc201003092128a,2010-03-09 21:28:08,-59.25,149.25,5.0,12912.212016
usp000ha1x,2010-03-28 00:19:57.380000,-56.896,147.582,5.37,13067.1772321
usp000hb8p,2010-04-12 10:23:12.380000,-56.919,147.516,5.7,13062.7093535
usp000hcc3,2010-05-05 17:49:03.100000,-56.784,147.616,5.4,13078.3810078
usp000hmkx,2010-10-04 15:52:41.830000,-59.508,149.381,5.1,12892.739683
