id,time,lat,lon,mag,along_strike_distance
usp00067d8,1994-01-25 07:12:44.880000,10.601,-41.715,6.3,4762.78522007
usp0006pf4,1994-11-30 02:28:15.520000,10.774,-41.033,5.1,4693.66233918
usp0006s8n,1995-02-02 12:53:53.190000,10.739,-42.559,5.8,4856.31597133
usp00070z8,1995-07-25 15:13:26.850000,10.702,-41.212,5.7,4711.16789203
usp0007j1e,1996-06-02 02:52:09.550000,10.797,-42.254,7.0,4824.89933147
usp0007xqv,1997-02-24 04:17:02.110000,10.816,-43.612,5.6,4970.93817612
usp0008bk4,1997-12-01 00:10:32.870000,11.205,-43.663,5.37,4984.78825113
usp0008fuj,1998-02-11 21:16:37.530000,10.675,-41.438,5.37,4734.75674129
usp000bkr5,2002-12-15 05:56:23.810000,10.825,-43.248,5.3,4932.07399707
usp000cpf2,2004-03-08 23:39:11.340000,10.48,-43.919,6.0,4996.94628049
usp000fyep,2008-02-08 09:38:14.100000,10.671,-41.899,6.9,4784.06218844
usp000h808,2010-02-27 19:54:28.690000,10.84,-43.406,5.8,4949.34500278
usp000hq56,2010-11-26 13:01:52.660000,10.9,-43.72,5.4,4984.31168462
usp000hq6a,2010-11-27 02:44:52.690000,10.293,-43.128,5.7,4907.99464327
usp000j5kb,2011-07-27 23:00:29.670000,10.799,-43.391,5.9,4946.85954245
usc000fajk,2013-02-20 09:56:05.590000,10.604,-41.036,5.37,4690.0941982
usc000hzfk,2013-06-24 22:04:13.480000,10.701,-42.594,6.6,4859.24217997
usp000k1hn,2013-06-27 23:59:48.680000,10.562,-42.462,5.37,4842.06970595
us20005yzt,2016-05-29 05:58:38.890000,10.6119,-40.9912,5.37,4685.47594547
us2000b2t0,2017-10-08 14:14:13.890000,10.6525,-41.3479,5.37,4724.59858319
