id,time,lat,lon,mag,along_strike_distance
us7000at7l,2020-07-15 15:00:44.241000,-15.8917,67.361,5.37,7597.87130016
us7000693a,2019-11-17 08:26:28.956000,-16.4204,66.7073,5.451,7535.18580952
us20008in7,2017-02-09 08:31:42.170000,-16.5317,67.7469,5.37,7646.87027948
us10003ru4,2015-10-27 12:15:21.300000,-16.3056,67.0748,5.3,7572.6798463
us10003rtl,2015-10-27 11:04:58.390000,-16.6216,66.5479,5.4,7520.97316649
usp000jnqy,2012-07-07 22:49:20.080000,-17.083,66.882,5.37,7562.54888385
usp000jm95,2012-06-03 11:14:47.750000,-16.235,67.21,5.5,7586.13025085
usp000jbgj,2011-11-28 03:33:35.370000,-16.251,67.17,5.1,7582.08664294
usp000huhy,2011-02-15 05:56:01.940000,-16.065,67.564,5.2,7621.61170063
usp000h5kj,2010-01-02 00:21:59.690000,-16.593,67.324,5.0,7602.81930406
usp000gqqa,2008-12-16 10:19:40.020000,-16.289,67.125,5.2,7577.79532951
usp000gqnu,2008-12-15 16:50:44.990000,-16.173,67.508,5.37,7617.00363199
usp000fz2w,2008-02-17 01:31:21.600000,-16.116,67.547,5.4,7620.43752444
usp000fagv,2007-04-24 18:21:12.830000,-16.475,67.328,5.3,7601.72262974
usp000f6sa,2007-03-15 16:26:04.410000,-16.938,67.045,5.1,7577.82132546
usp000d463,2004-09-13 02:39:03.520000,-16.295,67.098,5.6,7575.0061637
usp000bzcu,2003-06-08 12:57:56.250000,-16.305,67.071,5.3,7572.26877212
usp0009pkz,2000-03-12 08:42:23.570000,-16.619,67.4,5.3,7611.20938951
usp00073h0,1995-09-17 17:09:20.620000,-17.093,66.707,6.12,7544.20127195
usp0006x05,1995-05-06 20:59:03.250000,-17.039,66.945,5.3,7568.60863042
usp0006ewf,1994-06-27 12:03:03,-16.122,67.484,5.4,7613.81597507
usp0005hz5,1992-12-08 09:48:41.090000,-16.317,67.853,5.37,7655.44393568
usp0004yuw,1991-11-05 21:16:16.020000,-16.908,66.162,6.5,7484.06464042
usp0004rda,1991-05-08 09:42:13.390000,-16.602,66.884,5.451,7556.31329346
usp0004hst,1990-12-06 01:16:55.140000,-16.69,66.764,5.37,7544.77354623
