net,sta,lat,lon,dep,azi,dist
IU,KBL,34.5408,69.0432,1920.0,2.210940208,5630.11823601
II,NIL,33.6506,73.2686,629.0,6.85403654457,5567.39719853
IC,WMQ,43.8138,87.7049,850.0,16.7470706541,6982.5511205
G,HYB,17.41867,78.55213,510.0,19.3247801838,3939.21304721
IC,LSA,29.7031,91.127,3660.0,27.1299625084,5712.16410016
II,DGAR,-7.4121,72.4525,1.0,31.8906583658,1149.34260262
IC,KMI,25.1233,102.74,1975.0,40.9534796821,6003.66240761
IU,CHTO,18.8141,98.9443,420.0,43.3249963284,5228.85986997
IC,QIZ,19.0291,109.8445,240.0,51.9160868588,6107.21135072
H2,H2O,27.88191,-141.99173,-4947.0,61.3949023044,16786.1596904
MS,BTDF,1.3617,103.775002,57.0,67.7015705508,4490.75464825
IU,DAV,7.0697,125.5791,151.0,72.8735052799,6952.10444303
II,KAPI,-5.0142,119.7517,300.0,83.9505665551,5890.18743606
II,COCO,-12.1901,96.8349,1.0,85.9184994897,3251.38268484
IU,TARA,1.3549,172.9229,20.0,93.3284682936,11763.1926987
IU,PMG,-9.4047,147.1597,90.0,96.4808405107,8688.18634893
IU,MBWA,-21.159,119.7313,190.0,104.188903515,5565.8607813
G,NOUC,-22.09863,166.30665,137.0,113.815472306,10268.5666902
IU,NWAO,-32.9277,117.239,380.0,119.806487838,5356.87552303
G,CAN,-35.318714,148.996323,700.0,122.865119732,8271.30240329
II,TAU,-42.9099,147.3204,132.0,130.533813297,8016.65769614
IU,SNZO,-41.3087,174.7043,120.0,134.258534013,10241.3670508
AU,MCQ,-54.4986,158.9561,14.0,143.526878629,8675.04985818
G,DRV,-66.664909,140.002075,40.0,155.876680692,7606.23898949
G,AIS,-37.796349,77.569183,35.9,158.467608302,2599.68945753
G,CCD,-75.1065,123.305,3240.0,166.403140957,7331.72404939
G,PAF,-49.351,70.210708,17.0,176.12382273,3678.17678715
IU,SPA,-90.0,0.0,2927.0,180.0,8199.76626243
G,CRZF,-46.43096,51.855308,140.0,199.555659728,3623.64196976
G,COYC,-45.57299,-72.08139,235.0,208.800357785,12013.6609034
II,HOPE,-54.2836,-36.4879,20.0,214.832642082,9398.15346801
IU,TRQA,-38.0568,-61.9787,540.0,219.941053069,11980.567352
IU,LCO,-29.011,-70.7005,2274.0,222.224753498,13247.5303591
IU,LVC,-22.6127,-68.9111,2960.0,229.070680821,13570.3480982
G,TRIS,-37.0681,-12.3152,60.0,235.656992799,8000.40005002
G,RER,-21.1712,55.739861,834.0,243.768391252,1301.29826587
GT,LBTB,-25.0151,25.596649,1128.0,250.317742065,4400.81505982
IU,PTGA,-0.7308,-59.9666,237.0,257.118712403,13911.320384
II,ABPO,-19.018,47.229,1528.0,258.870703155,2115.4571717
IU,LSZ,-15.2779,28.1882,1200.0,266.018454109,4151.10577167
CU,BBGH,13.1434,-59.5588,180.0,273.959350685,14281.8329229
IU,MSKU,-1.6557,13.6116,312.0,279.776552931,6065.06219085
G,EDA,3.778868,10.153427,140.0,284.410219271,6633.03629797
IU,NAI,-1.2739,36.8037,1692.0,293.60743508,3701.96939856
IU,KMBO,-1.1271,37.2525,1950.0,294.235746546,3665.89877572
G,TAM,22.791491,5.52838,1410.0,301.293402811,7965.49560157
IU,FURI,8.8952,38.6798,2570.0,309.779896815,4180.69908341
II,MSEY,-4.6737,55.4792,475.0,314.408921355,1797.09547452
G,SSB2,45.278999,4.542,700.0,320.96356128,9270.20691093
IU,GRFO,49.6909,11.2203,384.0,327.198222171,9124.07092112
II,RAYN,23.5225,45.5032,631.0,331.517027787,4985.71965555
IU,GNI,40.148,44.741,1609.0,340.406633927,6659.65177856
II,UOSS,24.9453,56.2042,284.4,345.40378044,4709.53694018
II,ABKT,37.9304,58.1189,678.0,351.410230752,6073.07178857
II,ARTI,56.3879,58.3849,320.0,355.014681683,8093.95268749
