id,time,lat,lon,mag,along_strike_distance
usp0004gdx,1990-11-01 06:06:53.250000,-4.479,-104.735,5.5,71.4420535829
usp0004u9f,1991-07-17 16:41:24.830000,-3.989,-104.094,5.7,102.197313867
usp00058mv,1992-06-03 17:00:53.810000,-4.525,-104.682,5.7,78.6151226604
usp0005dvw,1992-09-11 21:06:00.810000,-4.374,-104.65,5.6,66.3509480859
usp0006bzj,1994-05-03 09:39:13.910000,-3.705,-103.63,5.3,154.647500572
usp00073fm,1995-09-16 22:49:14.500000,-4.044,-104.034,5.6,109.575113605
usp00079v5,1995-12-30 03:26:10.980000,-4.387,-104.646,6.1,67.7682721869
usp0007nzb,1996-08-23 21:56:06.080000,-4.088,-104.37,5.9,74.1567719575
usp0007nzd,1996-08-23 22:18:57.050000,-3.92,-104.143,5.8,96.2660899325
usp0008y7t,1998-11-15 04:51:42.230000,-4.075,-104.181,5.5,94.1336954774
usp0009ek1,1999-09-18 04:01:04.400000,-4.422,-104.444,5.6,85.6839182668
usp000ahgp,2001-06-26 12:33:52.030000,-4.07,-104.469,6.1,63.0690368594
usp000akg8,2001-07-30 04:34:43.470000,-4.077,-103.918,5.6,122.869174119
usp000atq5,2001-11-29 17:06:58.930000,-4.289,-104.214,5.6,98.4999392388
usp000ax3n,2002-01-24 21:07:11.420000,-4.566,-104.81,5.8,77.4713604969
usp000cdyb,2003-11-26 17:32:51.660000,-4.129,-104.243,5.4,88.9669310305
usp000dxsd,2005-08-21 09:49:50.080000,-3.999,-104.025,5.8,109.93297502
usp000eh3x,2006-05-14 14:50:07.230000,-3.81,-103.604,5.3,156.378142428
usp000ey9k,2006-11-19 18:57:33.590000,-4.521,-104.832,6.1,72.0107939807
usp000fgx4,2007-07-23 06:00:35.580000,-4.109,-104.235,5.5,89.2051405522
usp000fgx5,2007-07-23 06:03:52.440000,-3.942,-104.029,5.7,109.010838211
usp000fmu7,2007-09-10 08:00:49.330000,-4.13,-103.419,5.0,178.519611484
usp000fnw1,2007-09-22 08:29:56.300000,-3.847,-103.753,5.3,139.644863652
usp000fnw2,2007-09-22 09:19:50.470000,-3.816,-103.672,5.1,148.798872918
usp000gw66,2009-04-15 14:04:29.960000,-4.16,-104.716,5.2,43.8487486367
usp000gxfp,2009-05-24 09:57:11.080000,-4.05,-103.969,5.6,116.811547924
usp000h2ea,2009-10-06 01:59:39.290000,-4.533,-104.912,5.7,71.4154079642
usp000h43r,2009-11-16 13:35:24.380000,-4.187,-104.354,5.1,79.6373517269
usp000hezy,2010-07-07 11:31:21.300000,-4.073,-103.734,5.0,143.003589389
usp000jdma,2012-01-17 15:27:48.530000,-4.045,-104.146,5.4,97.3160246282
usp000jx2v,2012-12-17 17:41:32.300000,-4.178,-104.495,5.9,65.1527722005
usp000jx2w,2012-12-17 17:46:46.630000,-4.028,-104.177,5.7,93.6122333993
usc000jrid,2013-09-11 12:44:13.210000,-4.5472,-104.5783,6.1,86.5912659552
usc000tb93,2015-01-02 11:01:22.940000,-4.0948,-104.3043,5.3,81.3712080918
us10003kus,2015-10-07 02:30:21.560000,-3.932,-104.1362,5.4,97.0677490006
us20005haz,2016-04-12 03:22:47.710000,-3.7568,-103.9367,5.8,120.119473268
us200062qw,2016-06-08 08:31:39.780000,-4.061,-104.5531,5.9,53.9106261967
us2000640t,2016-06-13 00:59:39.890000,-4.4284,-104.8111,5.7,62.9978824105
us20007cfa,2016-10-06 20:57:08.640000,-4.0427,-103.9169,5.6,122.427429892
us600068n8,2019-11-07 14:21:48.609000,-3.961,-104.0255,5.4,109.518591609
