net,sta,lat,lon,dep,azi,dist
IM,TX06,29.319,-103.681999,939.5,0.851720532176,2116.90924386
IU,KBS,78.9154,11.9385,90.0,10.025458755,9430.36618184
IU,KEV,69.7565,27.0035,100.0,15.1906175926,10380.437984
IU,HKT,29.96478,-95.83812,69.0,20.0154883849,2346.66242493
G,UNM,19.329662,-99.178062,2280.0,26.6215304088,1135.4754069
IU,SSPA,40.6358,-77.8876,270.0,32.8432633734,4239.57215549
G,CLF,48.025791,2.26,145.0,40.0598765218,10353.7561286
IU,DWPF,28.1103,-81.4327,30.0,46.8219299253,3081.55269167
IU,BBSR,32.371299,-64.696299,30.0,52.5964475093,4718.73621463
IU,TEIG,20.2263,-88.2763,40.0,54.8231946345,2018.61915047
IU,TBT,28.6794,-17.9145,180.0,62.238086876,9098.14630776
CU,MTDJ,18.22605,-77.53454,925.0,69.7228296172,2987.21047605
CU,TGUH,14.057,-87.273,1151.0,75.134403489,1869.41267765
CU,GRGR,12.1324,-61.654,195.0,83.1846950593,4625.80649333
II,JTS,10.2908,-84.9525,340.0,88.0174992929,2086.48647037
CU,BCIP,9.1665,-79.8373,61.0,90.3693377261,2653.5669947
IU,BOCO,4.5869,-74.0432,3160.0,98.4127942126,3362.99381512
II,SHEL,-15.9594,-5.7455,537.0,104.418226443,11198.3544825
IU,OTAV,0.2376,-78.4508,3510.0,109.719553367,3035.54243799
GT,LBTB,-25.0151,25.596649,1128.0,114.200036569,14470.8604092
G,SPB,-23.592691,-47.426979,647.0,122.128457926,7200.52953168
IU,PAYG,-0.6742,-90.2861,270.0,127.572819292,1937.40886273
G,ICC,-20.284,-70.035004,950.0,132.241390747,5020.69289362
IU,LCO,-29.011,-70.7005,2274.0,141.470098335,5622.86444682
G,PEL,-33.143607,-70.67494,700.0,145.039736179,5957.66939568
G,COYC,-45.57299,-72.08139,235.0,155.266128543,6954.40830836
IU,PMSA,-64.7744,-64.0489,40.0,163.826505619,8956.33618246
G,PAF,-49.351,70.210708,17.0,174.093112269,15630.4759318
IU,SPA,-90.0,0.0,2927.0,180.0,11129.942249
II,RPN,-27.1267,-109.3344,110.0,187.828490634,4169.64528664
IU,SBA,-77.8492,166.7572,50.0,192.372532873,11087.2112386
G,DRV,-66.664909,140.002075,40.0,202.233105668,12168.5933509
IU,PTCN,-25.0713,-130.0953,220.0,215.550947277,4821.16925828
AU,MCQ,-54.4986,158.9561,14.0,216.249203707,11378.7650431
II,TAU,-42.9099,147.3204,132.0,227.900013308,12297.2704814
IU,SNZO,-41.3087,174.7043,120.0,228.077718226,10035.5179602
G,PPT,-17.569,-149.576,340.0,238.788262519,5877.83571635
G,TAOE,-8.85492,-140.14775,800.0,243.484657232,4525.53963397
IU,AFI,-13.9085,-171.7827,706.0,251.56767447,7944.63641222
G,FUTU,-14.307673,-178.121063,97.0,252.818337241,8617.31084825
IU,KNTN,-2.7744,-171.7186,20.0,262.998680878,7639.86927659
IU,XMAS,2.0448,-157.4457,20.0,265.054907763,5976.38644334
IU,TARA,1.3549,172.9229,20.0,270.159623727,9233.30931186
II,KWJN,9.2873,167.5369,0.0,278.9002248,9670.99605386
IU,POHA,19.7573,-155.5326,1990.0,287.202469512,5621.82877901
G,KIP,21.42,-158.0112,110.0,289.148060817,5889.81112298
IU,MIDW,28.2156,-177.3698,20.0,296.414216032,7860.62662904
H2,H2O,27.88191,-141.99173,-4947.0,301.632759364,4425.6537283
G,INU,35.35,137.029,132.0,311.867333936,11872.3292084
II,ERM,42.015,143.1572,40.0,316.006719792,11078.5630827
IU,ADK,51.8823,-176.6842,130.0,321.431658884,7934.32431835
IC,BJT,40.0183,116.1679,197.0,326.193805297,13082.9043599
II,PFO,33.6107,-116.4555,1280.0,335.73107636,2888.28775558
IU,SLBS,23.6858,-109.9443,825.0,337.818887891,1620.52809674
IU,TUC,32.3098,-110.7847,910.0,345.095657188,2545.71650139
IM,PD13,42.7551,-109.549698,2337.0,352.447808075,3647.72599832
IU,ANMO,34.94591,-106.4572,1820.0,355.17359863,2751.96581421
