net,sta,lat,lon,dep,azi,dist
G,EVO,38.532001,-8.013,0.0,4.6931660917,6812.75769821
IU,PAB,39.5446,-4.3499,950.0,7.75260401684,6965.07416977
IU,KOWA,14.4967,-4.014,321.0,14.588090411,4248.69547581
G,TAM,22.791491,5.52838,1410.0,23.2434351929,5440.52993363
IU,KIEV,50.7012,29.2242,180.0,25.6779114771,9148.72717062
IU,ANTO,39.868,32.7934,1090.0,34.8753523154,8425.87614537
IU,GNI,40.148,44.741,1609.0,40.9453030015,9201.78464452
II,SHEL,-15.9594,-5.7455,537.0,47.4284604402,1094.46244692
G,BNG,4.435,18.547001,378.0,52.9148076834,4587.77414663
IU,MSKU,-1.6557,13.6116,312.0,54.9418190336,3729.62811244
IU,FURI,8.8952,38.6798,2570.0,64.2083686733,6657.16899188
II,MBAR,-0.6019,30.7382,1390.0,68.9614645706,5354.22119343
IU,NAI,-1.2739,36.8037,1692.0,73.5466403253,5907.74648736
IU,CHTO,18.8141,98.9443,420.0,79.8815157062,13021.2700916
IU,TSUM,-19.2022,17.5838,1260.0,88.7120506558,3225.55987274
II,DGAR,-7.4121,72.4525,1.0,95.2913016943,9262.0958492
GT,LBTB,-25.0151,25.596649,1128.0,101.526743594,3950.37098288
G,FOMA,-24.97565,46.978877,28.0,105.255162452,6087.3865857
II,COCO,-12.1901,96.8349,1.0,109.575226928,11485.7494408
II,SUR,-32.3797,20.8117,1770.0,115.088306507,3509.33830514
G,AIS,-37.796349,77.569183,35.9,125.748669833,8562.78292066
G,CRZF,-46.43096,51.855308,140.0,131.531425451,6319.13205216
G,PAF,-49.351,70.210708,17.0,135.955892435,7656.43443312
IU,NWAO,-32.9277,117.239,380.0,138.192927342,11912.5147741
IU,PMG,-9.4047,147.1597,90.0,147.356732555,15857.7274215
IU,CTAO,-20.08765,146.24998,367.0,153.586100194,14767.3036481
IU,CASY,-66.2792,110.5354,10.0,160.210394317,9070.92477717
II,TAU,-42.9099,147.3204,132.0,164.811280076,12461.1166233
G,CCD,-75.1065,123.305,3240.0,169.583044261,8719.95837346
G,TRIS,-37.0681,-12.3152,60.0,176.928948112,1582.52687199
IU,SPA,-90.0,0.0,2927.0,180.0,7477.82696055
IU,SNZO,-41.3087,174.7043,120.0,186.602725999,12857.7788618
IU,RAO,-29.245,-177.929,60.0,196.47369434,14015.9703313
II,HOPE,-54.2836,-36.4879,20.0,203.171533616,3997.04437564
IU,PMSA,-64.7744,-64.0489,40.0,204.436150087,5917.71631845
IU,AFI,-13.9085,-171.7827,706.0,211.653370841,15323.0776036
II,EFI,-51.6753,-58.0637,110.0,218.44997597,4982.70002895
G,COYC,-45.57299,-72.08139,235.0,229.247065223,5827.7251975
IU,TRQA,-38.0568,-61.9787,540.0,238.294235564,4912.83225373
G,PEL,-33.143607,-70.67494,700.0,245.043824759,5694.01524486
IU,LCO,-29.011,-70.7005,2274.0,250.288254045,5741.42135819
G,SPB,-23.592691,-47.426979,647.0,261.727408803,3490.44397314
II,NNA,-11.9875,-76.8422,575.0,268.449586862,6814.04570047
IU,PAYG,-0.6742,-90.2861,270.0,274.361992062,8656.71873242
IU,SAML,-8.9489,-63.1831,120.0,277.679370779,5533.61902161
IU,BOCO,4.5869,-74.0432,3160.0,286.638829143,7264.88724512
IU,PTGA,-0.7308,-59.9666,237.0,289.102500899,5608.50085063
CU,MTDJ,18.22605,-77.53454,925.0,297.472345835,8334.7784857
IU,RCBR,-5.8274,-35.9014,400.0,304.247093688,3072.98704988
CU,ANWB,17.66853,-61.78557,39.0,306.118785272,6923.77576067
IU,BBSR,32.371299,-64.696299,30.0,316.39829337,8197.94127104
IU,HRV,42.5064,-71.5583,200.0,320.789378366,9382.33590202
II,KDAK,57.7828,-152.5835,152.0,330.863609726,14948.9631384
IM,IL08,64.790298,-146.796906,505.0,336.779260985,14269.6452511
II,SACV,14.9702,-23.6085,387.0,343.941061181,4329.37813849
II,CMLA,37.7637,-25.5243,429.0,348.937795504,6827.3199384
II,ASCN,-7.9327,-14.3601,173.0,355.734877754,1651.13977447
