net,sta,lat,lon,dep,azi,dist
IU,BOCO,4.5869,-74.0432,3160.0,3.01729117579,5596.39474996
IU,SDV,8.8839,-70.634,1620.0,6.95094655924,6093.84355804
IU,LCO,-29.011,-70.7005,2274.0,16.7902227775,1938.59041148
G,PEL,-33.143607,-70.67494,700.0,20.9525821613,1497.01116261
G,CAY,4.948,-52.317001,25.0,29.7638039454,6115.16369109
II,LVZ,67.8979,34.6514,630.0,32.7086402693,15481.0859199
II,CMLA,37.7637,-25.5243,429.0,38.1361277319,10568.4159963
G,CLF,48.025791,2.26,145.0,47.1110496794,12902.0522182
IU,RCBR,-5.8274,-35.9014,400.0,53.9335495854,5903.66756317
IU,TRQA,-38.0568,-61.9787,540.0,58.8745916236,1472.95843493
II,KURK,50.7154,78.6202,184.0,64.628582356,18096.4841758
IU,KOWA,14.4967,-4.014,321.0,67.5241401089,9840.87298203
II,ASCN,-7.9327,-14.3601,173.0,74.9341109493,7228.16288139
IU,MAKZ,46.808,81.977,600.0,78.7621719267,18355.1176225
II,SHEL,-15.9594,-5.7455,537.0,87.7357511889,7257.03129156
IU,MSKU,-1.6557,13.6116,312.0,91.285815998,9877.39860981
IU,KBL,34.5408,69.0432,1920.0,101.489977055,16848.4313599
G,TRIS,-37.0681,-12.3152,60.0,103.2816717,5292.93661805
IU,LSZ,-15.2779,28.1882,1200.0,111.058323638,9890.43718094
II,SUR,-32.3797,20.8117,1770.0,118.21146978,8010.38548685
II,EFI,-51.6753,-58.0637,110.0,122.259799631,1485.41627295
G,FOMA,-24.97565,46.978877,28.0,130.79087966,10305.0673245
G,RER,-21.1712,55.739861,834.0,135.438157683,11152.5858953
G,ROCAM,-19.75553,63.37014,52.0,141.082163913,11683.0923725
G,CRZF,-46.43096,51.855308,140.0,146.270425314,8595.66270782
G,PAF,-49.351,70.210708,17.0,158.672708365,8967.99012141
IU,PMSA,-64.7744,-64.0489,40.0,164.583092621,2233.04784448
II,COCO,-12.1901,96.8349,1.0,172.227239226,13535.6125639
IC,KMI,25.1233,102.74,1975.0,177.760300562,17697.8555301
IU,SPA,-90.0,0.0,2927.0,180.0,4917.52835375
IU,NWAO,-32.9277,117.239,380.0,191.555008799,11168.3281282
IU,SBA,-77.8492,166.7572,50.0,194.095320449,5634.56247192
II,KAPI,-5.0142,119.7517,300.0,200.199302187,14144.7402493
AU,MCQ,-54.4986,158.9561,14.0,210.716420018,7720.97598661
IU,CTAO,-20.08765,146.24998,367.0,220.767791041,11533.4506881
IU,PMG,-9.4047,147.1597,90.0,227.154388471,12508.0439165
IU,SNZO,-41.3087,174.7043,120.0,228.216295351,8058.00436877
G,DZM,-22.07164,166.44377,878.0,235.461848134,10183.712974
IU,RAO,-29.245,-177.929,60.0,241.364598987,8552.75322622
II,MSVF,-17.7448,178.0528,801.1,246.565787705,9761.77188319
IU,AFI,-13.9085,-171.7827,706.0,256.329236456,9323.64873849
IU,RAR,-21.2125,-159.7733,28.0,259.211532348,7847.71331628
G,PPTF,-17.5896,-149.565247,705.0,269.110793973,7332.90154446
IC,MDJ,44.61763,129.59341,290.0,275.163774131,17986.2680985
IU,PTCN,-25.0713,-130.0953,220.0,276.919543594,5274.66748027
G,TAOE,-8.85492,-140.14775,800.0,282.966958099,7286.94373004
IU,POHA,19.7573,-155.5326,1990.0,291.227267178,10759.6387491
II,RPN,-27.1267,-109.3344,110.0,294.203925125,3572.54795929
H2,H2O,27.88191,-141.99173,-4947.0,305.949458797,10509.9417438
IU,ADK,51.8823,-176.6842,130.0,307.497277697,14430.1920069
IU,MA2,59.5756,150.77,337.0,313.519168323,16577.9052274
II,KDAK,57.7828,-152.5835,152.0,322.604246928,13459.6802417
IU,SLBS,23.6858,-109.9443,825.0,328.409362628,8419.38232194
IM,TX06,29.319,-103.681999,939.5,335.866497612,8774.22652495
IU,PAYG,-0.6742,-90.2861,270.0,340.674625393,5191.96734501
CU,TGUH,14.057,-87.273,1151.0,347.808048354,6729.07966985
G,HDC,10.00201,-84.11142,1186.0,350.787775214,6238.80794248
II,NNA,-11.9875,-76.8422,575.0,359.167438436,3759.00233805
