net,sta,lat,lon,dep,azi,dist
II,CMLA,37.7637,-25.5243,429.0,2.73057323599,4120.43287283
IU,KBS,78.9154,11.9385,90.0,7.14935926938,8984.1413647
II,SACV,14.9702,-23.6085,387.0,15.2550250973,1648.87482796
IU,MACI,28.2502,-16.508199,1674.0,20.1722639675,3280.15462269
IU,PAB,39.5446,-4.3499,950.0,25.9510339939,4917.16967642
IU,KIEV,50.7012,29.2242,180.0,34.6697473775,7690.83046866
G,MBO,14.392024,-16.955467,3.0,37.0498578579,1923.55698636
IU,ANTO,39.868,32.7934,1090.0,46.4722143526,7480.97288432
G,TAM,22.791491,5.52838,1410.0,53.1979841536,4344.17730502
IU,KOWA,14.4967,-4.014,321.0,58.2764415869,3016.81115092
II,RAYN,23.5225,45.5032,631.0,65.7865439256,8267.1411935
G,HYB,17.41867,78.55213,510.0,71.7801100305,11710.4967972
IU,DAV,7.0697,125.5791,151.0,73.3143519673,16937.7659082
IU,FURI,8.8952,38.6798,2570.0,80.6002178249,7400.23930833
G,EDA,3.778868,10.153427,140.0,84.6420338066,4213.67434574
IU,MSKU,-1.6557,13.6116,312.0,93.1744975659,4593.93120908
II,DGAR,-7.4121,72.4525,1.0,97.4010324717,11136.7301713
II,COCO,-12.1901,96.8349,1.0,104.307670433,13770.0272336
IU,LSZ,-15.2779,28.1882,1200.0,108.547677525,6380.78246632
IU,TSUM,-19.2022,17.5838,1260.0,116.490762818,5397.92290872
II,ASCN,-7.9327,-14.3601,173.0,122.965684126,1746.32846433
II,SHEL,-15.9594,-5.7455,537.0,128.279557439,3020.62111378
G,CRZF,-46.43096,51.855308,140.0,136.854051177,9250.16690495
G,PAF,-49.351,70.210708,17.0,139.497010274,10625.9800806
IU,PMG,-9.4047,147.1597,90.0,150.783303628,18878.6736052
G,TRIS,-37.0681,-12.3152,60.0,160.888083917,4458.44296436
IU,CASY,-66.2792,110.5354,10.0,163.58122579,12013.0236837
G,CCD,-75.1065,123.305,3240.0,172.598672443,11517.3665245
IU,QSPA,-89.9289,144.4382,2850.0,179.990118001,10076.1752101
IU,SPA,-90.0,0.0,2927.0,180.0,10068.3103192
II,HOPE,-54.2836,-36.4879,20.0,186.328056923,6138.62496075
IU,PMSA,-64.7744,-64.0489,40.0,195.650631168,7829.14857194
II,EFI,-51.6753,-58.0637,110.0,201.808069738,6461.75766537
IU,TRQA,-38.0568,-61.9787,540.0,215.663630601,5544.1987237
G,SPB,-23.592691,-47.426979,647.0,217.39489216,3429.68769506
G,PEL,-33.143607,-70.67494,700.0,226.118427428,5855.09437985
IU,RCBR,-5.8274,-35.9014,400.0,232.280959814,1164.66618972
IU,LVC,-22.6127,-68.9111,2960.0,237.421982429,5160.41204743
G,ICC,-20.284,-70.035004,950.0,240.933625387,5168.11969135
G,PPTF,-17.5896,-149.565247,705.0,249.828930508,13414.6807549
IU,SAML,-8.9489,-63.1831,120.0,254.174899493,4084.50571984
G,TAOE,-8.85492,-140.14775,800.0,260.677734726,12507.8487351
IU,PTGA,-0.7308,-59.9666,237.0,267.705218148,3605.95390785
IU,BOCO,4.5869,-74.0432,3160.0,275.720532511,5182.19624813
G,CAY,4.948,-52.317001,25.0,280.376405074,2789.31749951
IU,SDV,8.8839,-70.634,1620.0,282.217786628,4856.34103479
CU,BBGH,13.1434,-59.5588,180.0,292.864963176,3787.39910025
G,FDF,14.734971,-61.146311,467.0,294.572329895,4007.7659613
IU,DWPF,28.1103,-81.4327,30.0,303.04309716,6482.9169293
IU,WVT,36.1297,-87.83,170.0,309.719243436,7334.40126171
IU,BBSR,32.371299,-64.696299,30.0,315.874873474,5243.48184779
IU,HRV,42.5064,-71.5583,200.0,322.481146885,6382.15975602
II,FFC,54.725,-101.9783,338.0,325.571515896,8954.42223221
II,KDAK,57.7828,-152.5835,152.0,332.748859546,11932.5947288
IM,IL08,64.790298,-146.796906,505.0,337.664643163,11281.6605104
IM,ATTU,52.882099,173.164307,250.0,345.108412447,13770.8948026
G,IVI,61.205808,-48.171178,15.0,348.955033185,6945.91513699
II,ALE,82.5033,-62.35,60.0,355.688651958,9248.58847356
