id,time,lat,lon,mag,along_strike_distance
us7000bq10,2020-09-18 21:43:59.027000,0.9298,-26.8533,6.9,590.321981358
us7000bf3k,2020-08-30 21:20:29.757000,0.7821,-29.8656,6.5,257.086027519
us6000bbh7,2020-08-09 12:42:13.079000,0.9296,-27.7257,5.5,494.166324733
us600050ny,2019-08-05 00:40:46.024000,1.0417,-27.8703,5.8,480.376342408
us1000hq76,2018-11-10 07:17:52.450000,0.827,-29.7286,5.613,273.072206601
us1000hctj,2018-10-16 08:35:36.820000,0.95,-28.2193,5.5,440.342055152
us1000esm8,2018-06-14 18:12:15.660000,0.8541,-26.1264,5.5,669.761250948
us1000ebnj,2018-05-24 23:11:47.170000,0.8174,-29.54,5.6,293.28747138
us2000b1t0,2017-10-06 02:03:48.320000,0.9559,-25.5089,5.5,739.28532714
us20006h9g,2016-07-24 14:10:51.040000,0.915,-28.9702,5.7,357.560032976
us20004v38,2016-01-27 15:11:17.550000,1.0248,-28.1447,5.7,450.023652882
usb000r2j9,2014-05-24 11:49:26.070000,0.6863,-26.3229,5.9,646.349463993
usp000jku6,2012-05-23 17:50:27.320000,0.849,-27.607,5.532,505.979770619
usp000jeyh,2012-02-14 23:39:16.420000,0.859,-29.228,5.613,328.205071321
usp000j4ch,2011-07-08 05:53:03.810000,0.961,-26.419,5.6,638.712671641
usp000j1n3,2011-05-15 13:08:13.060000,0.569,-25.647,6.1,720.642619086
usp000hsc9,2010-12-31 16:30:54.520000,0.663,-26.045,5.5,677.020879858
usp000gs13,2009-01-02 20:14:30.630000,0.791,-27.118,5.5,559.258481258
usp000gs11,2009-01-02 19:42:27.190000,0.624,-26.661,5.6,608.317841499
usp000gh4x,2008-09-16 07:28:25.020000,0.902,-28.998,5.8,354.236304309
usp000ffbw,2007-07-03 08:26:00.810000,0.715,-30.272,6.3,211.382018774
usp000ejr7,2006-06-05 06:34:31.800000,1.018,-28.162,5.7,447.990127106
usp000ejr6,2006-06-05 06:27:07.960000,1.175,-28.065,6.0,462.133017869
usp000ebsr,2006-03-09 17:55:55.350000,0.791,-26.125,6.0,669.255675592
usp000ebb7,2006-03-04 00:53:31.780000,1.133,-27.879,5.6,481.374875064
usp000d72p,2004-10-25 20:59:51.420000,0.853,-28.991,5.6,353.932887633
usp000d4za,2004-09-24 10:34:53.540000,0.456,-26.403,5.9,636.029957223
usp000bs4p,2003-03-07 12:23:10.270000,0.855,-26.9,5.5,584.159751829
usp000a72t,2001-01-02 19:37:35.600000,1.288,-27.777,5.5,496.184469482
usp000a2pe,2000-10-30 01:03:26.640000,0.824,-25.586,5.6,729.338875048
usp0009x6k,2000-07-26 05:37:42.290000,0.778,-26.038,5.5,678.775871298
usp0009tab,2000-05-22 04:24:38.370000,0.738,-25.862,5.9,697.93912485
usp0008m92,1998-05-01 17:18:17.940000,1.136,-28.489,5.5,415.209842506
usp0008ana,1997-11-14 10:18:20.060000,0.808,-27.026,5.6,569.642009321
usp0007u7c,1996-12-10 09:23:25.450000,0.796,-29.62,5.532,284.082431222
usp0007u7a,1996-12-10 08:36:18.700000,0.87,-30.039,6.7,240.946994541
usp0007q2k,1996-09-17 23:09:24.240000,0.908,-26.37,5.6,643.435652184
usp0007p86,1996-08-30 11:41:55.810000,1.073,-29.087,5.5,349.011468888
usp0007nr0,1996-08-18 07:16:10.840000,0.696,-30.021,5.8,238.118094337
usp0006v38,1995-04-03 12:50:43.250000,0.698,-26.129,5.9,667.969109235
usp00060p9,1993-09-20 10:17:42.060000,0.75,-29.354,6.3,312.121756485
usp0005yjn,1993-08-15 03:10:21.280000,0.711,-25.956,5.8,687.279511909
usp0005s3k,1993-05-02 15:11:55.260000,0.971,-27.794,5.5,487.384750073
usp0005mty,1993-02-09 12:04:49.250000,0.696,-29.666,5.5,276.884913368
usp0005bf0,1992-07-25 09:12:19.150000,0.461,-25.105,5.6,780.457611522
usp0004szy,1991-06-15 20:23:21.960000,0.535,-25.452,5.7,742.153585953
usp0004d98,1990-08-12 00:35:03.210000,0.964,-28.808,5.5,376.346849513
