net,sta,lat,lon,dep,azi,dist
G,EVO,38.532001,-8.013,0.0,5.50705558989,6093.75543849
IU,PAB,39.5446,-4.3499,950.0,8.7397574587,6253.49411509
IU,KOWA,14.4967,-4.014,321.0,17.9901294391,3565.51817832
II,NRIL,69.5049,88.4414,92.0,21.3378978191,12160.1529349
G,TAM,22.791491,5.52838,1410.0,26.458902043,4802.63448837
II,ARTI,56.3879,58.3849,320.0,31.9972527453,10439.694043
IU,ANTO,39.868,32.7934,1090.0,36.2895691113,7864.78790735
IU,MAKZ,46.808,81.977,600.0,45.1193471972,11741.2966753
G,EDA,3.778868,10.153427,140.0,51.9471528039,3439.60044401
G,BNG,4.435,18.547001,378.0,59.9656801906,4228.19344421
IU,MSKU,-1.6557,13.6116,312.0,64.4930244912,3406.44666474
IU,FURI,8.8952,38.6798,2570.0,68.1065422463,6410.29060907
II,MBAR,-0.6019,30.7382,1390.0,74.9805856827,5177.9808627
IU,NAI,-1.2739,36.8037,1692.0,78.6493661786,5782.98503898
II,MSEY,-4.6737,55.4792,475.0,88.7948604101,7654.77148587
IU,LSZ,-15.2779,28.1882,1200.0,94.632604749,4487.40890708
IU,TSUM,-19.2022,17.5838,1260.0,100.350705892,3334.9827833
II,ABPO,-19.018,47.229,1528.0,102.568122744,6446.26789279
GT,LBTB,-25.0151,25.596649,1128.0,109.988015405,4198.12258332
II,SUR,-32.3797,20.8117,1770.0,123.569888196,3911.44733932
G,AIS,-37.796349,77.569183,35.9,126.869355131,9034.76949257
G,CRZF,-46.43096,51.855308,140.0,134.356638305,6852.16898583
II,WRAB,-19.9336,134.36,366.0,138.130697463,14708.4795355
IU,CTAO,-20.08765,146.24998,367.0,151.076125151,15434.8884271
IU,CASY,-66.2792,110.5354,10.0,160.538834082,9772.51547266
II,TAU,-42.9099,147.3204,132.0,164.373153287,13175.165989
G,CCD,-75.1065,123.305,3240.0,169.852159235,9443.92655171
G,TRIS,-37.0681,-12.3152,60.0,176.765217676,2310.691953
IU,SPA,-90.0,0.0,2927.0,180.0,8204.25912041
IU,SNZO,-41.3087,174.7043,120.0,187.45287473,13572.485803
II,HOPE,-54.2836,-36.4879,20.0,199.830895753,4654.47427076
G,FUTU,-14.307673,-178.121063,97.0,207.383409023,16218.5901114
II,EFI,-51.6753,-58.0637,110.0,214.676038485,5536.05567472
IU,AFI,-13.9085,-171.7827,706.0,216.678439394,15895.9606303
G,COYC,-45.57299,-72.08139,235.0,225.743628081,6281.08528231
IU,TRQA,-38.0568,-61.9787,540.0,232.962858478,5281.13437117
IU,PTCN,-25.0713,-130.0953,220.0,237.348118833,11748.0251467
IU,LCO,-29.011,-70.7005,2274.0,245.695103308,5966.28870951
G,SPB,-23.592691,-47.426979,647.0,251.496562196,3609.13185823
IU,LVC,-22.6127,-68.9111,2960.0,253.738037319,5804.5871223
II,NNA,-11.9875,-76.8422,575.0,265.022767908,6803.94636248
IU,SAML,-8.9489,-63.1831,120.0,272.268747752,5419.04507836
IU,OTAV,0.2376,-78.4508,3510.0,277.689312904,7328.25594579
IU,PTGA,-0.7308,-59.9666,237.0,283.990056865,5351.7116898
IU,RCBR,-5.8274,-35.9014,400.0,293.009652949,2677.44928927
G,CAY,4.948,-52.317001,25.0,295.68223085,4850.85491451
CU,BBGH,13.1434,-59.5588,180.0,300.144319962,5998.24542702
IU,WCI,38.2289,-86.2939,210.0,311.218864343,9660.75073371
IU,BBSR,32.371299,-64.696299,30.0,315.133167037,7641.21957969
IU,HRV,42.5064,-71.5583,200.0,320.410204261,8788.07292939
II,KDAK,57.7828,-152.5835,152.0,333.374177184,14282.504642
IM,IL08,64.790298,-146.796906,505.0,338.406303265,13578.2918408
II,SACV,14.9702,-23.6085,387.0,342.066731859,3619.46495049
G,MBO,14.392024,-16.955467,3.0,353.890193519,3407.71348751
G,SOK,14.494418,-16.456223,70.9,354.854286859,3413.75569125
