id,time,lat,lon,mag,along_strike_distance
us7000bnzj,2020-09-11 23:54:12.420000,-15.562,-13.2277,5.37,2253.28076824
us7000bnzi,2020-09-11 23:46:04.489000,-15.5635,-12.7759,5.37,2221.67695289
us6000a9ik,2020-06-10 19:58:50.008000,-15.8069,-13.0363,6.0,2260.28453877
us20006g1j,2016-07-20 03:30:12.920000,-15.5978,-13.1885,5.694,2253.4785973
us20002l51,2015-06-02 00:11:09.840000,-16.8233,-14.205,5.451,2427.09174268
us10002bz3,2015-05-25 02:06:24.830000,-16.789,-14.2159,5.532,2425.01259287
us10002bvx,2015-05-24 04:53:23.630000,-16.855,-14.1708,6.3,2427.3220319
us10002bvd,2015-05-24 00:39:37.200000,-16.8041,-14.1759,5.37,2423.44757468
us10002ahb,2015-05-19 10:14:10.530000,-16.8025,-14.1651,5.532,2422.55449243
usc000ts4c,2015-02-21 11:34:06.380000,-16.8493,-14.1231,5.613,2423.49972721
usb000tpcz,2015-02-14 16:54:24.090000,-16.8906,-14.5968,5.613,2460.431106
usc000tk9m,2015-01-30 03:34:31.280000,-16.9135,-14.2311,5.37,2436.42580517
usc000tgxf,2015-01-18 08:30:29.010000,-16.4119,-14.0259,5.532,2380.33397337
usc000ter7,2015-01-12 03:04:20.330000,-16.8504,-14.3672,5.37,2440.79325963
usb000mxzt,2014-02-28 02:48:08.510000,-15.7849,-13.0678,5.532,2260.63269346
usb000k9xa,2013-10-10 04:03:52.270000,-16.3462,-14.2106,5.37,2388.10527654
usc000f8r2,2013-02-16 22:43:42.310000,-15.657,-13.166,5.451,2256.82043038
usp000jhgu,2012-04-11 04:53:26.380000,-16.856,-14.397,5.532,2443.3677496
usp000jdhz,2012-01-15 19:06:45.510000,-15.675,-12.912,5.451,2240.53420128
usp000hcvx,2010-05-17 20:05:41.590000,-16.308,-14.185,5.2,2383.13572786
usp000gysf,2009-06-30 06:56:16.670000,-16.842,-14.404,5.451,2442.70777932
usp000g43s,2008-04-16 20:28:46.470000,-16.386,-13.859,5.0,2366.37184052
usp000fv44,2007-12-23 23:47:50.970000,-16.928,-14.364,5.0,2446.9906535
usp000c358,2003-07-23 16:53:35.290000,-15.545,-13.26,5.613,2254.16503154
usp000c356,2003-07-23 16:38:37.210000,-15.592,-13.351,5.8,2264.53254627
usp0008tbn,1998-08-16 05:34:33.850000,-15.69,-13.361,5.37,2273.35895614
usp0007nhb,1996-08-13 19:33:40.410000,-15.702,-13.2,5.6,2262.9688655
usp0005r7b,1993-04-15 10:32:31.280000,-16.395,-14.293,5.6,2398.01966691
