id,time,lat,lon,mag,along_strike_distance
us70007l2h,2020-02-07 18:52:50.743000,-59.3919,-60.2116,5.5,8370.35285573
us10007aqr,2016-11-20 00:58:10.420000,-61.4158,-56.8907,5.451,8314.01731584
usc000myx0,2014-02-27 05:10:58.710000,-59.4596,-59.7721,5.3,8351.33304702
usc000mxt4,2014-02-25 15:43:31.900000,-59.4033,-59.9734,5.451,8358.7731135
usp000jpsm,2012-08-02 14:32:08.260000,-61.401,-58.258,5.37,8377.06739557
usp000jdjm,2012-01-16 03:59:44.590000,-60.752,-56.095,5.6,8239.86634979
usp000jdhs,2012-01-15 14:21:31.370000,-60.882,-55.965,6.0,8241.07959865
usp000jdhq,2012-01-15 13:40:19.540000,-60.948,-56.113,6.6,8251.72494387
usp000j335,2011-06-13 00:02:38.080000,-60.535,-56.727,5.1,8257.75994204
usp000fyvj,2008-02-14 03:47:29.750000,-59.885,-58.449,5.1,8306.66506284
usp000fyng,2008-02-11 07:00:39.210000,-59.898,-58.39,5.2,8304.42275042
usp000ezje,2006-12-05 06:47:22.480000,-58.896,-61.071,5.2,8390.7820292
usp000bnah,2003-01-09 15:43:56.400000,-60.013,-58.112,5.3,8296.73982086
usp00066bq,1994-01-12 06:29:49.280000,-61.017,-62.778,5.37,8576.03001504
usp0005v20,1993-06-23 11:29:19.350000,-60.549,-56.376,5.8,8241.81558486
usp000597k,1992-06-17 08:39:15.420000,-60.373,-57.074,6.2,8265.52009092
