id,time,lat,lon,mag,along_strike_distance
us70005c9r,2019-09-05 11:52:06.491000,52.5864,-31.916,5.5,800.692806419
usb000tp5q,2015-02-13 18:59:12.230000,52.6487,-31.9016,7.1,801.243260522
usb000tp5k,2015-02-13 18:48:17.890000,52.5081,-31.8737,5.613,804.1719466
usp000jq67,2012-08-11 17:47:30.920000,52.149,-31.541,5.532,830.791912855
usp000fcj4,2007-05-23 04:41:46.540000,52.352,-31.814,5.7,809.731265018
usp000cjk2,2004-01-24 13:01:45.700000,52.122,-30.179,5.9,923.644260687
usp0009485,1999-03-10 13:12:55.650000,52.432,-31.849,5.3,806.535964943
usp00084kp,1997-07-09 14:47:16.830000,52.22,-31.594,5.4,826.234197083
usp0007ete,1996-03-15 09:43:33.380000,52.147,-30.01,5.2,934.741535872
usp0007ert,1996-03-14 12:02:19.160000,51.965,-30.166,5.3,927.037957315
usp00075pn,1995-10-24 14:39:30.150000,52.163,-30.194,5.2,922.023779783
usp0006t2b,1995-02-16 14:52:52.370000,52.136,-30.225,5.3,920.314266925
usp0004dzy,1990-08-28 03:03:12.470000,52.85,-31.887,5.3,801.265144166
