net,sta,lat,lon,dep,azi,dist
IU,DAV,7.0697,125.5791,151.0,3.39706529425,6296.30368128
G,INU,35.35,137.029,132.0,11.7005200055,9527.08795706
IU,MAJO,36.54567,138.20406,405.0,12.443491731,9675.61701597
II,WRAB,-19.9336,134.36,366.0,21.548002391,3461.31570733
IU,PMG,-9.4047,147.1597,90.0,35.266940759,5008.58990339
IU,CTAO,-20.08765,146.24998,367.0,40.8837693402,3891.54947552
II,KWAJ,8.8019,167.613,0.0,47.9155094951,7807.85892876
IU,HNR,-9.4387,159.9475,100.0,50.5633221214,5633.81633952
IU,TARA,1.3549,172.9229,20.0,56.9038967026,7405.05490658
G,CAN,-35.318714,148.996323,700.0,63.0710261855,2663.07958717
G,NOUC,-22.09863,166.30665,137.0,67.3054814913,4880.02407651
II,TAU,-42.9099,147.3204,132.0,77.5423752795,2028.16070853
IU,AFI,-13.9085,-171.7827,706.0,80.3793062904,7082.22537369
IU,RAO,-29.245,-177.929,60.0,88.2991300186,5421.84774129
IU,RAR,-21.2125,-159.7733,28.0,95.1273560131,7351.02129105
IU,SNZO,-41.3087,174.7043,120.0,97.1661895837,4081.57182703
IU,SLBS,23.6858,-109.9443,825.0,102.908577268,14643.5413949
IU,HKT,29.96478,-95.83812,69.0,110.024735729,16118.4908548
AU,MCQ,-54.4986,158.9561,14.0,116.206488454,2509.37090195
IU,HRV,42.5064,-71.5583,200.0,121.383048432,18654.0281987
IU,TEIG,20.2263,-88.2763,40.0,129.160944738,15745.6630047
II,RPN,-27.1267,-109.3344,110.0,135.484323383,10066.5756824
IU,PAYG,-0.6742,-90.2861,270.0,140.054780256,13599.7686279
CU,BCIP,9.1665,-79.8373,61.0,147.573552182,15050.3676605
IU,OTAV,0.2376,-78.4508,3510.0,153.105022686,14164.6641452
G,DRV,-66.664909,140.002075,40.0,158.884008406,2127.72573664
GT,VNDA,-77.517273,161.852753,121.1,164.817263306,3505.50606193
G,COYC,-45.57299,-72.08139,235.0,169.642942005,9350.40665774
G,CCD,-75.1065,123.305,3240.0,179.652057877,2830.51620758
IU,SPA,-90.0,0.0,2927.0,180.0,4493.53001813
G,SPB,-23.592691,-47.426979,647.0,189.369605456,11827.2824964
IU,CASY,-66.2792,110.5354,10.0,196.248209622,1973.00391397
IU,RCBR,-5.8274,-35.9014,400.0,205.05349851,13515.4226969
G,TRIS,-37.0681,-12.3152,60.0,214.459971633,9427.27876673
II,ASCN,-7.9327,-14.3601,173.0,226.262169874,12392.219158
II,SHEL,-15.9594,-5.7455,537.0,229.792441114,11157.4958135
II,SUR,-32.3797,20.8117,1770.0,239.829276014,8113.32776917
G,CRZF,-46.43096,51.855308,140.0,245.52096054,5093.91218945
G,PAF,-49.351,70.210708,17.0,249.985045165,3722.57454681
IU,LSZ,-15.2779,28.1882,1200.0,256.518484695,9048.51197995
G,FOMA,-24.97565,46.978877,28.0,263.2380687,6927.70578906
II,ABPO,-19.018,47.229,1528.0,268.008810534,7382.93914464
G,AIS,-37.796349,77.569183,35.9,272.86950278,3803.27740884
G,RODM,-19.696196,63.44128,300.0,280.306745921,6163.9150317
II,MSEY,-4.6737,55.4792,475.0,284.56970608,7988.65435799
G,ECH,48.216312,7.158961,580.0,293.462732073,15443.1367639
II,DGAR,-7.4121,72.4525,1.0,297.535567251,6606.75028563
II,UOSS,24.9453,56.2042,284.4,303.232592337,10550.2730851
II,KIV,43.9553,42.6863,1054.0,307.336028465,12951.1887483
II,PALK,7.2728,80.7022,460.0,313.979055487,7508.32777654
II,COCO,-12.1901,96.8349,1.0,321.259850182,4788.98914561
G,WUS,41.200716,79.216498,1468.0,328.293413897,10932.2310472
IC,LSA,29.7031,91.127,3660.0,332.676813196,9335.47792233
MS,BTDF,1.3617,103.775002,57.0,336.127728394,5942.92937648
IU,NWAO,-32.9277,117.239,380.0,344.265181322,1918.15541043
HK,HKPS,22.277599,114.141502,196.3,351.63433475,8018.15200355
IU,MBWA,-21.159,119.7313,190.0,354.14782772,3178.7849006
