time,mag,magType,lat,lon,dep,text,id
2017-11-29 03:36:14.970000,5.5,mww,-25.6432,-13.8643,10000.0,Southern Mid-Atlantic Ridge,us2000bvry
2017-08-16 19:46:59.860000,5.2,mb,-24.9605,-13.4634,10000.0,Southern Mid-Atlantic Ridge,us2000a8vq
2017-08-10 09:51:51.020000,5.5,mww,-25.0092,-13.6001,10000.0,Southern Mid-Atlantic Ridge,us2000a6ul
2016-02-11 17:00:32.780000,5.2,mb,-25.7065,-13.7861,9910.0,Southern Mid-Atlantic Ridge,us20004zj3
2012-08-03 13:01:08.240000,5.1,mb,-25.807,-13.831,10000.0,southern Mid-Atlantic Ridge,usp000jpu8
2009-09-28 12:13:17.460000,5.4,mwc,-25.629,-13.748,10000.0,southern Mid-Atlantic Ridge,usp000h1xp
2009-06-11 08:55:03.600000,5.3,mwc,-24.965,-13.619,10000.0,southern Mid-Atlantic Ridge,usp000gy34
2004-08-23 00:57:14.010000,5.5,mwb,-25.015,-13.715,10000.0,southern Mid-Atlantic Ridge,usp000d2pj
2004-07-16 07:17:57.240000,5.4,mwc,-25.566,-13.749,10000.0,southern Mid-Atlantic Ridge,usp000d08y
1999-04-26 12:10:11.950000,5.3,mwc,-25.602,-13.802,10000.0,southern Mid-Atlantic Ridge,usp00096x3
1996-11-14 10:42:57.010000,5.5,mwc,-25.86,-13.836,10000.0,southern Mid-Atlantic Ridge,usp0007t0f
1995-09-06 19:08:27.370000,5.3,mw,-25.661,-13.741,10000.0,southern Mid-Atlantic Ridge,usp000730e
1994-09-01 11:28:36.020000,5.2,mw,-24.908,-13.658,10000.0,southern Mid-Atlantic Ridge,usp0006hst
1994-08-24 15:17:40.370000,5.3,mw,-25.076,-13.594,10000.0,southern Mid-Atlantic Ridge,usp0006heg
1986-03-27 13:37:45.090000,5.0,ms,-25.499,-13.802,10000.0,southern Mid-Atlantic Ridge,usp0002sbc
1983-03-03 21:46:27.500000,5.0,mb,-24.995,-13.705,10000.0,southern Mid-Atlantic Ridge,usp0001tew
1982-11-15 14:15:24.850000,5.1,mb,-25.655,-13.736,10000.0,southern Mid-Atlantic Ridge,usp0001qy1
1977-06-09 16:39:46.200000,5.0,mb,-25.073,-13.593,33000.0,southern Mid-Atlantic Ridge,usp0000p7n
1975-07-20 21:56:14.600000,5.2,mb,-25.747,-13.768,33000.0,southern Mid-Atlantic Ridge,usp0000c33
