net,sta,lat,lon,dep,azi,dist
IU,KBL,34.5408,69.0432,1920.0,0.595298172243,4347.04068863
II,NIL,33.6506,73.2686,629.0,6.28434308597,4276.54747569
IC,WMQ,43.8138,87.7049,850.0,17.6714396556,5708.25394406
G,HYB,17.41867,78.55213,510.0,23.8529575289,2683.45663789
IU,ULN,47.8651,107.0532,1610.0,28.2079038296,6930.40092673
IC,LSA,29.7031,91.127,3660.0,30.8928537404,4506.50260243
IC,XAN,34.0313,108.9237,630.0,41.5034120843,6028.96021927
II,PALK,7.2728,80.7022,460.0,45.469456036,1890.17332469
IU,CHTO,18.8141,98.9443,420.0,51.0802356066,4226.14634226
IC,QIZ,19.0291,109.8445,240.0,58.5585416461,5229.27230887
IU,MIDW,28.2156,-177.3698,20.0,61.2841357232,12616.4247329
IU,WAKE,19.2834,166.652,20.0,71.2651695371,11035.207172
IU,GUMO,13.5893,144.8684,170.0,75.0733295252,8664.09026312
MS,BTDF,1.3617,103.775002,57.0,81.0811952761,3970.91208835
IU,TARA,1.3549,172.9229,20.0,89.8427228546,11621.0731613
II,KAPI,-5.0142,119.7517,300.0,92.6244938547,5673.60696543
IU,PMG,-9.4047,147.1597,90.0,98.6127796652,8680.62252553
II,COCO,-12.1901,96.8349,1.0,106.679042966,3214.98115787
IU,MBWA,-21.159,119.7313,190.0,113.109819052,5808.68159904
G,TAOE,-8.85492,-140.14775,800.0,115.606625856,16505.7218208
G,CAN,-35.318714,148.996323,700.0,124.981247475,8839.87292518
IU,NWAO,-32.9277,117.239,380.0,128.063104859,5927.13480936
II,TAU,-42.9099,147.3204,132.0,132.761400494,8736.18795421
AU,MCQ,-54.4986,158.9561,14.0,144.331771876,9606.18163478
G,DRV,-66.664909,140.002075,40.0,157.382332077,8711.21769849
G,AIS,-37.796349,77.569183,35.9,167.203392479,3773.80174468
G,PAF,-49.351,70.210708,17.0,178.48754141,4947.91126524
IU,SPA,-90.0,0.0,2927.0,180.0,9478.83796599
G,CRZF,-46.43096,51.855308,140.0,196.643796044,4894.8124943
G,RODM,-19.696196,63.44128,300.0,198.202655739,1747.20367256
II,HOPE,-54.2836,-36.4879,20.0,214.512387563,10551.5444898
G,RER,-21.1712,55.739861,834.0,216.220257755,2288.28903781
G,FOMA,-24.97565,46.978877,28.0,223.718724394,3217.9148424
II,ABPO,-19.018,47.229,1528.0,233.957620775,2807.03216387
GT,LBTB,-25.0151,25.596649,1128.0,239.448279986,5108.73170205
G,SPB,-23.592691,-47.426979,647.0,242.309821184,12419.2714777
IU,TSUM,-19.2022,17.5838,1260.0,249.297282265,5756.76419251
IU,LSZ,-15.2779,28.1882,1200.0,252.184707053,4570.99989906
II,ASCN,-7.9327,-14.3601,173.0,262.615008065,9171.09496294
II,MSEY,-4.6737,55.4792,475.0,269.708376154,1454.4447408
IU,KMBO,-1.1271,37.2525,1950.0,275.539589149,3505.81909728
G,BNG,4.435,18.547001,378.0,279.576979691,5656.15167033
IU,KOWA,14.4967,-4.014,321.0,286.391709673,8286.09598938
CU,ANWB,17.66853,-61.78557,39.0,289.134155086,14447.4123476
IU,AAE,9.0292,38.7656,2442.0,294.666367178,3642.53698035
G,ATD,11.530725,42.846634,610.0,302.413776185,3370.58520828
IU,TOL,39.8814,-4.048499,480.0,311.79770541,8882.10585935
IU,DWPF,28.1103,-81.4327,30.0,312.88417931,15929.5052541
II,RAYN,23.5225,45.5032,631.0,322.249458352,4006.80108511
IU,ANTO,39.868,32.7934,1090.0,326.804623773,6148.70385277
IU,KIEV,50.7012,29.2242,180.0,333.541941009,7201.43494368
II,UOSS,24.9453,56.2042,284.4,338.360621103,3546.25509174
II,ABKT,37.9304,58.1189,678.0,347.966681635,4845.56686488
II,ARTI,56.3879,58.3849,320.0,353.569249873,6838.61908757
II,ALE,82.5033,-62.35,60.0,354.246883318,11070.3915871
