net,sta,lat,lon,dep,azi,dist
G,EVO,38.532001,-8.013,0.0,5.79994501167,5591.86679205
IU,PAB,39.5446,-4.3499,950.0,9.20603468634,5755.00694689
G,SSB3,45.278999,4.542,700.0,14.9245146234,6571.42711772
IU,KOWA,14.4967,-4.014,321.0,20.4945358703,3087.95237224
G,TAM,22.791491,5.52838,1410.0,28.7998931969,4353.65355958
II,ARTI,56.3879,58.3849,320.0,31.8987062966,10009.3062379
IU,ANTO,39.868,32.7934,1090.0,37.3051562672,7458.06395153
IU,GNI,40.148,44.741,1609.0,42.5902103941,8314.10284264
II,ABKT,37.9304,58.1189,678.0,49.13068627,9258.39002525
G,EDA,3.778868,10.153427,140.0,58.4349857293,3147.04156092
G,BNG,4.435,18.547001,378.0,65.2720419055,3991.38658946
IU,MSKU,-1.6557,13.6116,312.0,71.8083352708,3213.5003495
G,HYB,17.41867,78.55213,510.0,73.4311383421,10635.4864539
II,MBAR,-0.6019,30.7382,1390.0,79.2157717404,5060.13650651
II,MSEY,-4.6737,55.4792,475.0,90.5322013369,7646.4586701
IU,LSZ,-15.2779,28.1882,1200.0,99.8687085981,4545.77953699
IU,TSUM,-19.2022,17.5838,1260.0,107.819172134,3452.70993515
G,FOMA,-24.97565,46.978877,28.0,112.187446675,6528.73733431
GT,LBTB,-25.0151,25.596649,1128.0,115.2390123,4387.18971831
IU,MBWA,-21.159,119.7313,190.0,125.628511929,13769.3451307
II,SUR,-32.3797,20.8117,1770.0,128.54927612,4204.05662175
G,CRZF,-46.43096,51.855308,140.0,135.972901585,7205.79633278
G,PAF,-49.351,70.210708,17.0,138.289740713,8591.35564628
IU,CTAO,-20.08765,146.24998,367.0,148.233671126,15867.1647696
IU,CASY,-66.2792,110.5354,10.0,160.527466446,10245.7698119
II,TAU,-42.9099,147.3204,132.0,163.599370348,13657.9800235
G,CCD,-75.1065,123.305,3240.0,169.882730849,9938.9451759
G,TRIS,-37.0681,-12.3152,60.0,177.407885144,2813.58648253
IU,SPA,-90.0,0.0,2927.0,180.0,8708.06759459
IU,SNZO,-41.3087,174.7043,120.0,187.815295146,14072.5460882
II,HOPE,-54.2836,-36.4879,20.0,198.332548962,5132.41421846
II,EFI,-51.6753,-58.0637,110.0,212.710163783,5958.32970911
IU,AFI,-13.9085,-171.7827,706.0,220.595569495,16293.1510235
G,COYC,-45.57299,-72.08139,235.0,223.769684938,6642.75303915
IU,TRQA,-38.0568,-61.9787,540.0,229.890727578,5599.66222372
G,PEL,-33.143607,-70.67494,700.0,237.862160414,6243.13894217
G,SPB,-23.592691,-47.426979,647.0,245.103823738,3800.76517988
IU,LVC,-22.6127,-68.9111,2960.0,250.48151034,5964.58494605
G,ICC,-20.284,-70.035004,950.0,253.362568538,6077.30008101
II,NNA,-11.9875,-76.8422,575.0,262.569138563,6863.75599368
IU,SAML,-8.9489,-63.1831,120.0,268.28533972,5421.96222726
IU,OTAV,0.2376,-78.4508,3510.0,275.646753224,7275.03345787
IU,PTGA,-0.7308,-59.9666,237.0,279.935767984,5252.40507739
IU,RCBR,-5.8274,-35.9014,400.0,282.989378663,2526.20769452
G,CAY,4.948,-52.317001,25.0,291.152160625,4655.30005271
CU,BBGH,13.1434,-59.5588,180.0,297.108632637,5761.38893338
CU,ANWB,17.66853,-61.78557,39.0,300.847477203,6203.59619156
IU,WCI,38.2289,-86.2939,210.0,310.939650805,9333.62962417
IU,BBSR,32.371299,-64.696299,30.0,313.749522792,7292.16312061
IU,HRV,42.5064,-71.5583,200.0,319.741668652,8405.04674461
II,FFC,54.725,-101.9783,338.0,324.184340713,10950.1628386
II,KDAK,57.7828,-152.5835,152.0,334.857943515,13831.4879995
II,SACV,14.9702,-23.6085,387.0,339.432816828,3145.43676185
II,CMLA,37.7637,-25.5243,429.0,347.842647497,5612.62810506
G,MBO,14.392024,-16.955467,3.0,352.819974218,2907.88302753
IU,MACI,28.2502,-16.508199,1674.0,356.129147376,4430.41345348
