net,sta,lat,lon,dep,azi,dist
G,EVO,38.532001,-8.013,0.0,3.37146150801,6626.4154885
IU,PAB,39.5446,-4.3499,950.0,6.52058376339,6771.08750084
IU,KOWA,14.4967,-4.014,321.0,12.6745573789,4040.56860811
G,TAM,22.791491,5.52838,1410.0,22.0239452206,5217.278863
IU,KIEV,50.7012,29.2242,180.0,25.0070870578,8921.98828717
IU,ANTO,39.868,32.7934,1090.0,34.2213945075,8191.09631689
IU,GNI,40.148,44.741,1609.0,40.3597841062,8965.00066818
G,EDA,3.778868,10.153427,140.0,43.3185025416,3653.15474511
G,BNG,4.435,18.547001,378.0,52.804899475,4355.02460327
IU,MSKU,-1.6557,13.6116,312.0,55.1086099863,3498.70323011
IU,FURI,8.8952,38.6798,2570.0,64.1115639774,6437.54693654
II,MBAR,-0.6019,30.7382,1390.0,69.2773899662,5143.08667954
IU,NAI,-1.2739,36.8037,1692.0,73.8314461262,5705.83815401
IU,CHTO,18.8141,98.9443,420.0,78.6626366316,12832.3716353
IU,LSZ,-15.2779,28.1882,1200.0,87.9873535069,4260.23490997
IU,TSUM,-19.2022,17.5838,1260.0,91.0630146117,3066.17157147
II,ABPO,-19.018,47.229,1528.0,98.9415716236,6132.79515599
GT,LBTB,-25.0151,25.596649,1128.0,103.594083732,3833.33699254
II,COCO,-12.1901,96.8349,1.0,108.546078403,11392.8151283
II,SUR,-32.3797,20.8117,1770.0,117.887898111,3445.32378008
G,AIS,-37.796349,77.569183,35.9,125.663527002,8536.15952895
IU,MBWA,-21.159,119.7313,190.0,128.804190946,12961.5990638
G,CRZF,-46.43096,51.855308,140.0,132.346078277,6318.22169466
II,WRAB,-19.9336,134.36,366.0,138.999066926,14153.7201843
IU,PMG,-9.4047,147.1597,90.0,144.069660687,15913.2638562
IU,CTAO,-20.08765,146.24998,367.0,151.152323925,14849.1525524
IU,CASY,-66.2792,110.5354,10.0,159.897250652,9181.753019
II,TAU,-42.9099,147.3204,132.0,163.489935756,12586.6203636
G,CCD,-75.1065,123.305,3240.0,169.334962516,8863.50763564
IU,QSPA,-89.9289,144.4382,2850.0,179.969090442,7660.68761783
G,TRIS,-37.0681,-12.3152,60.0,181.751922691,1756.47280075
IU,RAO,-29.245,-177.929,60.0,195.193175279,14228.2793782
II,HOPE,-54.2836,-36.4879,20.0,203.507443471,4221.25711913
IU,PMSA,-64.7744,-64.0489,40.0,204.327218962,6143.27626896
IU,AFI,-13.9085,-171.7827,706.0,210.614323721,15555.5745758
II,EFI,-51.6753,-58.0637,110.0,218.013986016,5219.0100345
G,COYC,-45.57299,-72.08139,235.0,228.485336162,6062.97054493
IU,TRQA,-38.0568,-61.9787,540.0,237.149565275,5141.0183621
G,PEL,-33.143607,-70.67494,700.0,243.840051894,5913.19937294
IU,LCO,-29.011,-70.7005,2274.0,248.95962512,5951.60035576
IU,LVC,-22.6127,-68.9111,2960.0,257.132380545,5873.47729565
G,SPB,-23.592691,-47.426979,647.0,259.058934682,3676.53826631
II,NNA,-11.9875,-76.8422,575.0,267.065438001,6979.79014259
IU,SAML,-8.9489,-63.1831,120.0,275.667596114,5671.14006983
IU,OTAV,0.2376,-78.4508,3510.0,278.971026699,7620.17886982
IU,PTGA,-0.7308,-59.9666,237.0,286.945606863,5705.37055397
IU,SDV,8.8839,-70.634,1620.0,291.073492455,7247.98267666
IU,RCBR,-5.8274,-35.9014,400.0,299.697029558,3114.90886517
CU,BBGH,13.1434,-59.5588,180.0,301.68352055,6465.17802454
IU,WCI,38.2289,-86.2939,210.0,310.591703449,10183.3677427
IU,BBSR,32.371299,-64.696299,30.0,315.201878819,8182.89664837
IU,HRV,42.5064,-71.5583,200.0,320.004085401,9348.39346408
II,KDAK,57.7828,-152.5835,152.0,332.239446811,14870.2946062
II,SACV,14.9702,-23.6085,387.0,341.044827049,4209.7166427
II,CMLA,37.7637,-25.5243,429.0,347.398825251,6688.04693036
II,ASCN,-7.9327,-14.3601,173.0,348.692153875,1498.45935019
IU,MACI,28.2502,-16.508199,1674.0,354.432537841,5498.88182849
