id,time,lat,lon,mag,group
usp000fk7m,2007-08-19 19:22:54.750000,-33.6090871526,78.573405013,5.0,1
usp000g2bm,2008-03-25 15:01:20.720000,-33.5815452975,78.5904040527,5.0,1
usp000g3rk,2008-04-12 10:05:39.020000,-33.6856543508,78.4031702649,5.1,1
usp000h4qd,2009-12-03 19:16:31.690000,-33.6750840856,78.3841343025,5.1,1
us1000aw6r,2017-10-24 01:57:59.030000,-33.677534047,78.4234297797,5.451,1
us2000jbay,2019-01-31 16:32:52.300000,-33.6969290249,78.3497346481,5.37,1
