net,sta,lat,lon,dep,azi,dist
IM,TX06,29.319,-103.681999,939.5,2.70646716581,3746.7254417
IU,KBS,78.9154,11.9385,90.0,9.99920840148,11058.2917983
G,UNM,19.329662,-99.178062,2280.0,14.3098973089,2722.47147594
IU,WVT,36.1297,-87.83,170.0,20.7307129299,4856.13139858
IU,SSPA,40.6358,-77.8876,270.0,26.6713704453,5731.66086454
IU,TEIG,20.2263,-88.2763,40.0,33.8245480072,3314.71608159
G,CLF,48.025791,2.26,145.0,41.3722065859,11690.1583704
CU,TGUH,14.057,-87.273,1151.0,44.0121193659,2866.93024014
CU,MTDJ,18.22605,-77.53454,925.0,49.7941280955,3958.68578401
II,JTS,10.2908,-84.9525,340.0,54.1057723684,2795.39695762
CU,BCIP,9.1665,-79.8373,61.0,61.9301682573,3213.95486329
IU,SDV,8.8839,-70.634,1620.0,69.0064560441,4132.49753952
IU,PAYG,-0.6742,-90.2861,270.0,76.2973288535,1732.87774226
IU,OTAV,0.2376,-78.4508,3510.0,80.7828015718,3042.45605451
IU,PTGA,-0.7308,-59.9666,237.0,86.6307931837,5068.34079943
IU,RCBR,-5.8274,-35.9014,400.0,94.5295517043,7702.09294588
IU,SAML,-8.9489,-63.1831,120.0,98.332291765,4690.56685613
II,NNA,-11.9875,-76.8422,575.0,106.534792022,3250.59343974
G,ICC,-20.284,-70.035004,950.0,117.610170291,4208.14992826
IU,LVC,-22.6127,-68.9111,2960.0,120.489008306,4408.05741665
IU,LCO,-29.011,-70.7005,2274.0,130.460320407,4554.53826918
G,PEL,-33.143607,-70.67494,700.0,135.67008703,4798.62642347
G,FOMA,-24.97565,46.978877,28.0,139.23556266,15595.3028717
G,COYC,-45.57299,-72.08139,235.0,149.865580397,5579.92954073
G,CRZF,-46.43096,51.855308,140.0,161.003593454,13935.8671822
IU,PMSA,-64.7744,-64.0489,40.0,162.117542914,7446.44448466
II,DGAR,-7.4121,72.4525,1.0,170.204691987,18666.2889877
G,PAF,-49.351,70.210708,17.0,176.475360266,14022.6801843
IU,SPA,-90.0,0.0,2927.0,180.0,9504.37122677
II,RPN,-27.1267,-109.3344,110.0,189.072245633,2538.7366152
IU,SBA,-77.8492,166.7572,50.0,192.226185512,9465.65649688
G,DRV,-66.664909,140.002075,40.0,201.250517285,10600.1973928
AU,MCQ,-54.4986,158.9561,14.0,215.381965932,9967.30033002
IU,PTCN,-25.0713,-130.0953,220.0,226.774354616,3485.78263015
IU,SNZO,-41.3087,174.7043,120.0,228.888208736,8838.10783421
IU,MBWA,-21.159,119.7313,190.0,237.996591755,14344.914883
IU,RAO,-29.245,-177.929,60.0,240.827045044,8075.69107453
G,PPTF,-17.5896,-149.565247,705.0,249.653450331,5022.75213581
IU,AFI,-13.9085,-171.7827,706.0,256.815762216,7348.15516582
G,TAOE,-8.85492,-140.14775,800.0,260.990783109,3870.3280355
IU,KNTN,-2.7744,-171.7186,20.0,268.937114333,7368.05386633
IU,TARA,1.3549,172.9229,20.0,271.992626971,9107.08293971
IU,XMAS,2.0448,-157.4457,20.0,276.022160465,5834.16129884
IU,GUMO,13.5893,144.8684,170.0,282.7970178,12267.7022066
IU,JOHN,16.7329,-169.5292,2.0,290.252431085,7431.45132854
IU,POHA,19.7573,-155.5326,1990.0,297.870193511,6105.21259397
IU,MIDW,28.2156,-177.3698,20.0,300.33030125,8499.10265164
IU,MAJO,36.54567,138.20406,405.0,308.131679178,12656.4764949
H2,H2O,27.88191,-141.99173,-4947.0,314.54911216,5314.73086942
IU,ADK,51.8823,-176.6842,130.0,323.71417807,9133.62207592
IU,MA2,59.5756,150.77,337.0,329.886931191,11213.2778045
II,KDAK,57.7828,-152.5835,152.0,335.733989518,8086.88882632
G,SCZ,36.59798,-121.40481,261.0,341.216612676,4844.61978379
II,PFO,33.6107,-116.4555,1280.0,345.376943438,4375.83033813
IU,SLBS,23.6858,-109.9443,825.0,351.206523634,3156.87114228
IU,ANMO,34.94591,-106.4572,1820.0,358.627738119,4367.59176503
