net,sta,lat,lon,dep,azi,dist
II,BORK,53.0461,70.3184,334.0,5.78776599653,9228.88460202
II,NIL,33.6506,73.2686,629.0,11.561542875,7149.44377428
G,ROCAM,-19.75553,63.37014,52.0,13.7739501376,1147.44310582
G,HYB,17.41867,78.55213,510.0,22.3720738205,5566.34909367
II,DGAR,-7.4121,72.4525,1.0,28.5234307893,2766.96483665
II,PALK,7.2728,80.7022,460.0,30.6482416857,4627.04193526
IC,KMI,25.1233,102.74,1975.0,40.893286275,7554.13981207
IU,CHTO,18.8141,98.9443,420.0,42.1562005468,6763.21748484
IC,QIZ,19.0291,109.8445,240.0,50.5729971405,7544.24575071
MS,BTDF,1.3617,103.775002,57.0,60.7536488708,5722.53675733
II,COCO,-12.1901,96.8349,1.0,70.0818112562,4200.95134608
IU,GUMO,13.5893,144.8684,170.0,75.4651525421,10198.7101828
II,KAPI,-5.0142,119.7517,300.0,78.2467554221,6756.42772523
IU,MBWA,-21.159,119.7313,190.0,95.3301463938,5942.78335714
II,WRAB,-19.9336,134.36,366.0,100.334375749,7396.71201534
IU,CTAO,-20.08765,146.24998,367.0,105.636206833,8508.57620951
IU,NWAO,-32.9277,117.239,380.0,108.976475877,5317.07527019
G,NOUC,-22.09863,166.30665,137.0,116.802763759,10202.7777687
G,AIS,-37.796349,77.569183,35.9,124.089434918,1783.5459743
II,TAU,-42.9099,147.3204,132.0,127.847371146,7560.09172967
IU,SNZO,-41.3087,174.7043,120.0,136.532708073,9618.27078929
AU,MCQ,-54.4986,158.9561,14.0,142.393717737,7858.34535185
G,PPTF,-17.5896,-149.565247,705.0,144.492322978,13836.4645119
IU,CASY,-66.2792,110.5354,10.0,155.139342957,5240.79804695
G,PAF,-49.351,70.210708,17.0,162.41315847,2308.40237747
IU,PTCN,-25.0713,-130.0953,220.0,168.142968331,13818.5831349
IU,QSPA,-89.9289,144.4382,2850.0,179.918319978,6698.58154431
IU,SPA,-90.0,0.0,2927.0,180.0,6699.45548697
II,RPN,-27.1267,-109.3344,110.0,190.371629726,13613.1478449
G,CRZF,-46.43096,51.855308,140.0,200.337426112,1997.51303262
II,EFI,-51.6753,-58.0637,110.0,213.237637343,9191.11495114
II,HOPE,-54.2836,-36.4879,20.0,218.046318652,7813.92628191
IU,LCO,-29.011,-70.7005,2274.0,222.679361256,11710.9701861
IU,LVC,-22.6127,-68.9111,2960.0,228.481508507,12101.9621794
IU,SLBS,23.6858,-109.9443,825.0,234.310460325,18874.1407813
G,TRIS,-37.0681,-12.3152,60.0,241.935353927,6676.36656841
IU,BOCO,4.5869,-74.0432,3160.0,248.15490514,14520.6519732
II,SUR,-32.3797,20.8117,1770.0,255.305937087,3800.83499065
IU,RCBR,-5.8274,-35.9014,400.0,261.50144569,10335.798183
II,SHEL,-15.9594,-5.7455,537.0,266.813604251,6906.26620825
GT,LBTB,-25.0151,25.596649,1128.0,270.14765227,3505.68404238
IU,DWPF,28.1103,-81.4327,30.0,276.364752189,16357.223509
II,SACV,14.9702,-23.6085,387.0,285.583078003,10302.7953012
G,FOMA,-24.97565,46.978877,28.0,288.268329064,1465.83102233
G,EDA,3.778868,10.153427,140.0,295.589206313,6546.83047213
G,BNG,4.435,18.547001,378.0,302.778807259,5885.61382945
II,ABPO,-19.018,47.229,1528.0,308.108038309,1820.49379731
IU,KMBO,-1.1271,37.2525,1950.0,317.564795572,4037.20903165
IU,FURI,8.8952,38.6798,2570.0,327.624736889,4896.22115822
G,RER,-21.1712,55.739861,834.0,331.076058658,1085.39005003
IU,ANTO,39.868,32.7934,1090.0,337.934045893,8242.45658886
II,MSEY,-4.6737,55.4792,475.0,347.664953893,2840.93140663
II,LVZ,67.8979,34.6514,630.0,350.283170583,11053.277242
II,UOSS,24.9453,56.2042,284.4,354.906743375,6082.15166943
