net,sta,lat,lon,dep,azi,dist
MS,BTDF,1.3617,103.775002,57.0,5.26739682995,5460.44616096
IC,QIZ,19.0291,109.8445,240.0,10.3283759639,7468.86063075
HK,HKPS,22.277599,114.141502,196.3,14.0656990956,7892.45008809
IU,TATO,24.9735,121.4971,160.0,20.3493160205,8347.18513717
II,KAPI,-5.0142,119.7517,300.0,28.2625321354,5109.71209282
IU,DAV,7.0697,125.5791,151.0,30.2062219844,6584.68122288
IU,MBWA,-21.159,119.7313,190.0,38.1047112361,3453.7685734
IU,NWAO,-32.9277,117.239,380.0,47.9098582281,2207.95036865
II,KDAK,57.7828,-152.5835,152.0,48.6527512844,15251.7490062
II,WRAB,-19.9336,134.36,366.0,57.2645538367,4381.82934515
IU,PMG,-9.4047,147.1597,90.0,62.1768553761,6140.69807331
IU,CTAO,-20.08765,146.24998,367.0,70.0556026395,5166.87330373
IU,HNR,-9.4387,159.9475,100.0,73.6276459052,7024.73222619
G,SANVU,-15.447148,167.203232,56.0,83.9973059543,7067.21161352
G,CAN,-35.318714,148.996323,700.0,89.447940764,4250.93482518
II,MSVF,-17.7448,178.0528,801.1,93.8545782974,7697.55141278
II,TAU,-42.9099,147.3204,132.0,99.5818738748,3703.41790851
IU,RAO,-29.245,-177.929,60.0,105.657650098,7114.16536992
IU,SNZO,-41.3087,174.7043,120.0,112.398331504,5759.08320564
G,PPTF,-17.5896,-149.565247,705.0,116.96203836,10033.7594402
AU,MCQ,-54.4986,158.9561,14.0,123.178386037,4079.3132712
IM,TX10,29.3305,-103.703499,1034.1,127.523320621,17137.7673524
IU,PTCN,-25.0713,-130.0953,220.0,136.050872052,10525.1899497
IU,HKT,29.96478,-95.83812,69.0,140.846614331,17619.9093522
G,DRV,-66.664909,140.002075,40.0,146.878610001,3114.83051679
II,RPN,-27.1267,-109.3344,110.0,153.891818599,11211.2291882
GT,VNDA,-77.517273,161.852753,121.1,161.77359421,4202.37414323
IU,CASY,-66.2792,110.5354,10.0,166.876137549,2151.31224052
G,HDC,10.00201,-84.11142,1186.0,173.773683335,15797.8978931
IU,QSPA,-89.9289,144.4382,2850.0,179.92544281,4700.1277068
IU,SPA,-90.0,0.0,2927.0,180.0,4705.77580921
IU,PMSA,-64.7744,-64.0489,40.0,187.417388531,7443.1400096
II,EFI,-51.6753,-58.0637,110.0,193.777883676,8781.15625885
IU,SAML,-8.9489,-63.1831,120.0,199.69531396,13499.462991
II,HOPE,-54.2836,-36.4879,20.0,205.178889625,7969.94254753
G,SPB,-23.592691,-47.426979,647.0,210.5094946,11448.3876292
G,CAY,4.948,-52.317001,25.0,217.914370587,14567.2828986
IU,BBSR,32.371299,-64.696299,30.0,222.379829564,17855.5353012
G,TRIS,-37.0681,-12.3152,60.0,229.637030937,8453.40797761
II,SHEL,-15.9594,-5.7455,537.0,247.823994769,9825.90737966
G,PAF,-49.351,70.210708,17.0,254.381045619,2176.185499
GT,LBTB,-25.0151,25.596649,1128.0,263.287741317,6836.87438812
IU,KOWA,14.4967,-4.014,321.0,269.627288014,12219.5829135
IU,LSZ,-15.2779,28.1882,1200.0,272.910785668,7394.95647661
G,FOMA,-24.97565,46.978877,28.0,279.49934107,5243.61717555
II,ABPO,-19.018,47.229,1528.0,285.27823319,5690.66724273
G,AIS,-37.796349,77.569183,35.9,293.441595978,2119.68841285
IU,FURI,8.8952,38.6798,2570.0,297.702310931,8674.79056019
G,ROCAM,-19.75553,63.37014,52.0,300.728396735,4516.61632351
II,RAYN,23.5225,45.5032,631.0,311.59196772,9579.26489681
IU,ANTO,39.868,32.7934,1090.0,312.580404627,11747.7373667
II,DGAR,-7.4121,72.4525,1.0,321.039799522,5170.38364316
II,ABKT,37.9304,58.1189,678.0,328.184275448,10356.8541867
IU,KBL,34.5408,69.0432,1920.0,334.948125974,9621.46176892
II,PALK,7.2728,80.7022,460.0,337.305932216,6383.09581566
G,WUS,41.200716,79.216498,1468.0,344.597555523,10066.066829
IC,LSA,29.7031,91.127,3660.0,352.269080913,8627.20997391
II,COCO,-12.1901,96.8349,1.0,355.009663512,3957.74953351
