net,sta,lat,lon,dep,azi,dist
G,NOUC,-22.09863,166.30665,137.0,1.21451140448,4475.41333141
IU,TARA,1.3549,172.9229,20.0,8.32814989079,7097.51836215
II,MSVF,-17.7448,178.0528,801.1,16.9636446734,5053.07762652
IU,SNZO,-41.3087,174.7043,120.0,19.008060546,2424.10080528
IU,RAO,-29.245,-177.929,60.0,25.9189766785,3876.63566824
G,KIP,21.42,-158.0112,110.0,33.7467523995,9834.06391742
IU,XMAS,2.0448,-157.4457,20.0,39.913038998,7797.12962311
IU,RAR,-21.2125,-159.7733,28.0,46.223146937,5280.61461265
IU,COR,44.5855,-123.3046,110.0,52.0442022735,13433.8051531
G,PPTF,-17.5896,-149.565247,705.0,55.9196141159,6061.9234039
G,TAOE,-8.85492,-140.14775,800.0,61.4833926691,7360.41594375
IU,TUC,32.3098,-110.7847,910.0,68.7498536924,12825.9405892
IU,SLBS,23.6858,-109.9443,825.0,74.0763559469,12039.0207573
IU,PTCN,-25.0713,-130.0953,220.0,79.7000960074,6253.75700433
G,UNM,19.329662,-99.178062,2280.0,85.5682083572,12166.0544826
IU,TEIG,20.2263,-88.2763,40.0,94.7645535051,12815.8354077
II,RPN,-27.1267,-109.3344,110.0,99.3896872278,7127.37888205
IU,PAYG,-0.6742,-90.2861,270.0,103.112830325,10670.3854761
IU,OTAV,0.2376,-78.4508,3510.0,113.470304163,11341.5866286
IU,BOCO,4.5869,-74.0432,3160.0,115.707493183,11984.7119385
II,NNA,-11.9875,-76.8422,575.0,120.046941225,10187.4143225
IU,LVC,-22.6127,-68.9111,2960.0,131.171442392,9440.13805803
G,PEL,-33.143607,-70.67494,700.0,133.851026998,8297.37123193
G,COYC,-45.57299,-72.08139,235.0,138.367457497,6993.49359827
IU,PMSA,-64.7744,-64.0489,40.0,154.000223169,5321.72799313
IU,RCBR,-5.8274,-35.9014,400.0,157.393447937,12223.6158988
II,HOPE,-54.2836,-36.4879,20.0,165.707075347,6925.67463983
II,SACV,14.9702,-23.6085,387.0,168.192851847,14691.6813284
IU,SBA,-77.8492,166.7572,50.0,178.976161611,1725.92610995
GT,VNDA,-77.517273,161.852753,121.1,182.981470345,1693.13307749
II,SHEL,-15.9594,-5.7455,537.0,188.604941022,11284.9887412
IU,KOWA,14.4967,-4.014,321.0,193.612629599,14623.0141854
IU,PAB,39.5446,-4.3499,950.0,199.732497395,17372.5537571
II,SUR,-32.3797,20.8117,1770.0,209.610781971,9035.83448894
G,CCD,-75.1065,123.305,3240.0,211.736590156,2137.80557143
IU,LSZ,-15.2779,28.1882,1200.0,221.040446643,10627.1485656
G,CRZF,-46.43096,51.855308,140.0,227.389584498,6588.2410683
G,FOMA,-24.97565,46.978877,28.0,233.940981016,8911.06426075
G,DRV,-66.664909,140.002075,40.0,237.461107186,1300.84405246
G,RER,-21.1712,55.739861,834.0,242.976146421,8905.62481845
G,AIS,-37.796349,77.569183,35.9,251.83122842,6263.06897043
II,RAYN,23.5225,45.5032,631.0,254.303391388,13829.9602165
II,DGAR,-7.4121,72.4525,1.0,263.783641265,9435.3621087
II,UOSS,24.9453,56.2042,284.4,265.193627784,13422.2852484
II,ABKT,37.9304,58.1189,678.0,275.635345797,14529.4470513
II,PALK,7.2728,80.7022,460.0,277.874736202,10447.4319577
II,COCO,-12.1901,96.8349,1.0,283.348088048,7715.40796256
IU,NWAO,-32.9277,117.239,380.0,291.179574503,4698.35680796
MS,BTDF,1.3617,103.775002,57.0,295.981722718,8724.04309513
IU,MBWA,-21.159,119.7313,190.0,301.425018529,5735.18366422
II,KAPI,-5.0142,119.7517,300.0,308.821764853,7378.25712712
HK,HKPS,22.277599,114.141502,196.3,313.498532378,10416.5570676
II,TAU,-42.9099,147.3204,132.0,322.805194462,2470.91471489
IU,INCN,37.47768,126.62436,55.0,328.962712607,11602.9357094
G,CAN,-35.318714,148.996323,700.0,331.415054943,3221.31203695
IU,PMG,-9.4047,147.1597,90.0,337.615997949,6063.41856497
II,ERM,42.015,143.1572,40.0,342.900248425,11744.1841691
IU,HNR,-9.4387,159.9475,100.0,353.175949519,5892.8773606
IU,PET,53.0233,158.6499,110.0,355.453031092,12810.8624354
