id,time,lat,lon,mag,along_strike_distance
us70005xr7,2019-10-23 16:08:14.497000,-1.0987,-13.8367,6.3,521.770000644
us1000hwzq,2018-11-27 12:03:27.370000,-0.942,-13.8275,5.7,527.002304101
us1000d2w0,2018-03-10 21:45:36.340000,-1.4235,-15.2095,5.9,364.823091557
us2000a98r,2017-08-18 02:59:25.640000,-1.112,-13.6605,6.6,540.553187841
us10007287,2016-10-27 01:03:12.310000,-1.5056,-15.5911,5.6,321.407989389
usb000q5dt,2014-04-30 15:52:40.770000,-1.1669,-13.4579,5.7,561.33264651
usc000ltdl,2013-12-28 18:59:04.860000,-1.3673,-15.1711,5.8,370.440383263
usb000ikba,2013-07-22 22:19:05.280000,-1.254,-15.975,5.613,288.652891926
usp000jhfk,2012-04-10 05:09:08.410000,-1.261,-13.972,5.8,503.192370274
usp000jbjx,2011-11-29 00:30:29.120000,-1.602,-15.45,5.9,334.50877362
usp000j6en,2011-08-14 01:29:39.340000,-1.337,-14.653,5.6,427.32664528
usp000gp7q,2008-11-22 18:49:42.380000,-1.23,-13.933,6.3,508.142190518
usp000ggg1,2008-09-05 19:07:38.290000,-1.171,-13.955,5.8,507.143361192
usp000fb7d,2007-05-04 12:06:51.750000,-1.41,-14.921,6.2,396.46156207
usp000ea7u,2006-02-17 13:24:02.030000,-1.48,-15.104,5.8,374.923752989
usp000c88v,2003-09-21 23:15:12.110000,-1.007,-14.059,6.0,500.253090155
usp000bbr4,2002-09-08 23:03:45.290000,-1.225,-14.634,5.613,432.246952411
usp000b98a,2002-08-03 14:18:13.450000,-1.506,-14.374,5.7,454.239783241
usp000asx5,2001-11-15 01:03:06.060000,-1.587,-15.578,6.3,320.871842026
usp0008r8c,1998-07-09 16:23:41.710000,-1.368,-15.933,5.748,288.877416453
usp0008jub,1998-04-10 16:40:38.580000,-1.322,-15.651,6.2,320.328990577
usp000870d,1997-09-01 12:36:29.560000,-1.59,-15.572,5.6,321.458216311
usp0007de7,1996-02-19 02:28:32.100000,-1.199,-14.232,5.7,476.403893606
usp0007dds,1996-02-18 23:49:28.160000,-1.266,-14.273,6.6,470.313932923
usp0007d0f,1996-02-16 09:44:58.410000,-1.496,-15.279,6.6,355.51023415
usp000647r,1993-11-25 20:24:00.730000,-0.963,-13.264,5.7,587.25468326
usp0005d7u,1992-08-28 18:18:46.440000,-0.965,-13.562,6.9,554.969345121
usp0004d06,1990-08-05 17:42:32.170000,-1.08,-13.887,6.4,516.805518822
