net,sta,lat,lon,dep,azi,dist
IU,NAI,-1.2739,36.8037,1692.0,4.3775325698,5031.00390193
IU,AAE,9.0292,38.7656,2442.0,6.07698569085,6181.84119957
II,ARTI,56.3879,58.3849,320.0,13.9033175353,11644.3184815
II,UOSS,24.9453,56.2042,284.4,21.2077527893,8241.13705197
II,ABPO,-19.018,47.229,1528.0,26.5730156441,3300.11974647
G,FOMA,-24.97565,46.978877,28.0,30.7808888732,2674.31321962
IC,WMQ,43.8138,87.7049,850.0,36.8095218015,11337.0043961
G,RER,-21.1712,55.739861,834.0,42.7712951898,3454.68343339
G,ROCAM,-19.75553,63.37014,52.0,52.2879471729,4018.19035265
IU,CHTO,18.8141,98.9443,420.0,59.5084054088,9749.73757272
IU,INCN,37.47768,126.62436,55.0,64.0525540881,13108.449305
IC,QIZ,19.0291,109.8445,240.0,67.232181415,10514.0675778
MS,BTDF,1.3617,103.775002,57.0,74.4738485087,8611.77728871
II,COCO,-12.1901,96.8349,1.0,78.728873128,6987.46145986
IU,DAV,7.0697,125.5791,151.0,86.6510974945,10719.9126476
G,CRZF,-46.43096,51.855308,140.0,95.8464157263,1390.29660451
IU,GUMO,13.5893,144.8684,170.0,96.0848037864,12711.5237488
IU,MBWA,-21.159,119.7313,190.0,102.289730094,8034.62194797
G,PAF,-49.351,70.210708,17.0,109.957913241,2716.11170248
IU,CTAO,-20.08765,146.24998,367.0,119.937319104,10010.6061293
IU,HNR,-9.4387,159.9475,100.0,124.121622704,11839.2851567
G,CAN,-35.318714,148.996323,700.0,131.450953173,8872.61052864
II,TAU,-42.9099,147.3204,132.0,135.444925498,8134.79962789
IU,FUNA,-8.5259,179.1966,20.0,141.214511492,13010.8497828
IU,CASY,-66.2792,110.5354,10.0,145.111088537,4825.59496685
G,DRV,-66.664909,140.002075,40.0,151.867203961,5999.7433967
G,CCD,-75.1065,123.305,3240.0,158.77538819,5051.9279752
GT,VNDA,-77.517273,161.852753,121.1,167.504568749,5783.56559384
IU,SBA,-77.8492,166.7572,50.0,168.778764298,5832.98567949
IU,QSPA,-89.9289,144.4382,2850.0,179.903115749,4842.00211371
IU,SPA,-90.0,0.0,2927.0,180.0,4839.18549606
G,TAOE,-8.85492,-140.14775,800.0,187.330323733,13831.7977874
IU,PTCN,-25.0713,-130.0953,220.0,195.276630992,11901.8762277
IU,PMSA,-64.7744,-64.0489,40.0,212.506121348,5782.60942012
G,COYC,-45.57299,-72.08139,235.0,226.946871675,7489.55616543
II,HOPE,-54.2836,-36.4879,20.0,233.00519448,4847.01388577
IU,TRQA,-38.0568,-61.9787,540.0,238.464796963,7443.84346001
IU,LVC,-22.6127,-68.9111,2960.0,245.412007661,9122.87009964
G,ICC,-20.284,-70.035004,950.0,246.206984795,9391.81780875
IU,OTAV,0.2376,-78.4508,3510.0,253.528014464,11703.379236
G,SPB,-23.592691,-47.426979,647.0,259.140658734,7482.00133337
G,TRIS,-37.0681,-12.3152,60.0,268.793643597,3906.05538985
CU,GRGR,12.1324,-61.654,195.0,274.413127074,11387.2715309
IU,RCBR,-5.8274,-35.9014,400.0,280.912626496,7986.90039569
IU,BBSR,32.371299,-64.696299,30.0,288.234179249,13139.7151995
II,SHEL,-15.9594,-5.7455,537.0,299.713902488,4977.30085657
II,SACV,14.9702,-23.6085,387.0,304.232009807,8898.20892371
G,SOK,14.494418,-16.456223,70.9,309.793586909,8417.31275098
IU,MACI,28.2502,-16.508199,1674.0,317.204025294,9705.63309034
II,SUR,-32.3797,20.8117,1770.0,320.599618638,1923.69239432
IU,TSUM,-19.2022,17.5838,1260.0,328.717356961,3376.94704894
IU,MSKU,-1.6557,13.6116,312.0,332.493691586,5348.62407125
GT,LBTB,-25.0151,25.596649,1128.0,340.460958754,2501.19596976
II,BFO,48.3301,8.3296,638.0,343.237061213,10802.2168037
IU,LSZ,-15.2779,28.1882,1200.0,349.792403213,3510.67212647
II,MBAR,-0.6019,30.7382,1390.0,355.86893691,5104.40658169
