net,sta,lat,lon,dep,azi,dist
II,ASCN,-7.9327,-14.3601,173.0,1.06925390842,2904.66453604
IU,PAB,39.5446,-4.3499,950.0,8.42290530665,8231.55344523
IU,KOWA,14.4967,-4.014,321.0,13.8517553646,5505.54885991
G,TAM,22.791491,5.52838,1410.0,21.8142253409,6661.55131935
II,SHEL,-15.9594,-5.7455,537.0,26.5465809369,2212.3647999
IU,ANTO,39.868,32.7934,1090.0,34.7801270834,9547.01370106
G,EDA,3.778868,10.153427,140.0,37.0073021736,4950.75986084
IU,MSKU,-1.6557,13.6116,312.0,45.5621600598,4657.39902901
II,RAYN,23.5225,45.5032,631.0,53.8896014377,9024.36066946
II,UOSS,24.9453,56.2042,284.4,59.2194007091,9950.8056778
II,MBAR,-0.6019,30.7382,1390.0,61.8768751057,6020.89929812
IU,TSUM,-19.2022,17.5838,1260.0,71.008400341,3605.07721238
IU,LSZ,-15.2779,28.1882,1200.0,74.9941874387,4782.92230999
II,MSEY,-4.6737,55.4792,475.0,82.7804169239,7912.40989068
GT,LBTB,-25.0151,25.596649,1128.0,86.4284452358,4018.21095106
II,ABPO,-19.018,47.229,1528.0,91.5189596821,6310.17448345
II,SUR,-32.3797,20.8117,1770.0,96.7123849042,3310.13786497
MS,BTDF,1.3617,103.775002,57.0,106.01526562,12705.2553137
II,COCO,-12.1901,96.8349,1.0,112.673800394,11175.7514726
IU,DAV,7.0697,125.5791,151.0,117.643780768,14974.5750633
G,CRZF,-46.43096,51.855308,140.0,125.150739824,5657.56562341
G,PAF,-49.351,70.210708,17.0,132.540883299,6887.76560803
IU,NWAO,-32.9277,117.239,380.0,140.913435627,11054.3380966
II,WRAB,-19.9336,134.36,366.0,146.900865151,13191.9600633
IU,PMG,-9.4047,147.1597,90.0,155.413719427,14824.8011026
IU,CASY,-66.2792,110.5354,10.0,159.709806776,7941.93446005
II,TAU,-42.9099,147.3204,132.0,166.78954744,11279.6283922
G,CCD,-75.1065,123.305,3240.0,169.277199009,7511.99139261
IU,QSPA,-89.9289,144.4382,2850.0,179.969543882,6227.92888242
IU,SPA,-90.0,0.0,2927.0,180.0,6220.50101137
IU,SNZO,-41.3087,174.7043,120.0,187.360121924,11591.0768746
IU,RAO,-29.245,-177.929,60.0,196.159014755,12765.7838476
G,FUTU,-14.307673,-178.121063,97.0,200.901576906,14358.1732553
IU,PMSA,-64.7744,-64.0489,40.0,208.653072539,4722.95454263
II,HOPE,-54.2836,-36.4879,20.0,210.490082938,2802.99717692
IU,RAR,-21.2125,-159.7733,28.0,216.239950081,12846.2678378
II,EFI,-51.6753,-58.0637,110.0,227.126966977,3951.451029
G,COYC,-45.57299,-72.08139,235.0,237.326004971,4948.92806031
II,RPN,-27.1267,-109.3344,110.0,244.807326413,8752.76957446
IU,TRQA,-38.0568,-61.9787,540.0,250.086123841,4221.50125545
G,PEL,-33.143607,-70.67494,700.0,254.776882677,5113.71201768
IU,LCO,-29.011,-70.7005,2274.0,260.111149171,5267.99468174
IU,LVC,-22.6127,-68.9111,2960.0,268.85268404,5389.18858613
G,ICC,-20.284,-70.035004,950.0,270.938451074,5610.55917001
G,SPB,-23.592691,-47.426979,647.0,281.619541544,3370.60483926
IU,SAML,-8.9489,-63.1831,120.0,287.864877383,5661.66532303
IU,BOCO,4.5869,-74.0432,3160.0,292.22008988,7538.43417961
IU,PTGA,-0.7308,-59.9666,237.0,298.381097431,5975.31684512
CU,SDDR,18.9821,-71.2878,589.0,305.341164081,8385.4498156
G,CAY,4.948,-52.317001,25.0,310.190330379,5850.75634414
IU,SSPA,40.6358,-77.8876,270.0,317.100026229,10503.0980126
IU,RCBR,-5.8274,-35.9014,400.0,320.568060042,3815.17613129
IU,ADK,51.8823,-176.6842,130.0,329.338318934,17561.9192519
IM,IL08,64.790298,-146.796906,505.0,331.712007041,15337.2414597
G,IVI,61.205808,-48.171178,15.0,344.381619566,10993.9089556
II,SACV,14.9702,-23.6085,387.0,348.823990527,5516.13382631
G,MBO,14.392024,-16.955467,3.0,357.246269676,5377.88377998
