net,sta,lat,lon,dep,azi,dist
II,MSEY,-4.6737,55.4792,475.0,2.68717882331,3360.502747
G,RER,-21.1712,55.739861,834.0,6.31379312693,1540.50428199
IU,KBL,34.5408,69.0432,1920.0,13.0327851344,7853.17623847
G,WUS,41.200716,79.216498,1468.0,19.0199600958,8819.01137569
G,HYB,17.41867,78.55213,510.0,28.0864817066,6350.08586681
G,ROCAM,-19.75553,63.37014,52.0,30.705509165,1918.40744562
II,PALK,7.2728,80.7022,460.0,36.0788453613,5448.43217141
IU,CHTO,18.8141,98.9443,420.0,45.9534302343,7608.87538721
IC,QIZ,19.0291,109.8445,240.0,53.9420043412,8388.7634529
HK,HKPS,22.277599,114.141502,196.3,54.4871956648,8959.96072638
MS,BTDF,1.3617,103.775002,57.0,63.0185959729,6543.80612563
II,COCO,-12.1901,96.8349,1.0,70.3194801064,4983.76167638
IU,DAV,7.0697,125.5791,151.0,73.4879159765,8800.35201602
II,KAPI,-5.0142,119.7517,300.0,79.8819625462,7479.64775764
IU,WAKE,19.2834,166.652,20.0,86.0461325897,13239.7340961
IU,MBWA,-21.159,119.7313,190.0,95.1053300843,6514.86039082
II,WRAB,-19.9336,134.36,366.0,101.534859659,7903.43343776
G,AIS,-37.796349,77.569183,35.9,105.302303014,2120.31621115
IU,POHA,19.7573,-155.5326,1990.0,112.802947186,16657.9009901
G,PVC,-17.74,168.311996,80.0,118.6816047,10950.7726631
G,CAN,-35.318714,148.996323,700.0,122.287355358,8251.94661692
II,TAU,-42.9099,147.3204,132.0,128.467590964,7699.56570504
IU,RAO,-29.245,-177.929,60.0,135.878128176,11047.9233598
AU,MCQ,-54.4986,158.9561,14.0,143.240085336,7781.39638136
G,PAF,-49.351,70.210708,17.0,145.386563177,2066.60209131
IU,CASY,-66.2792,110.5354,10.0,151.635299607,5009.74484946
G,CCD,-75.1065,123.305,3240.0,161.956487685,5683.01586845
GT,VNDA,-77.517273,161.852753,121.1,166.164056373,6641.13848064
IU,QSPA,-89.9289,144.4382,2850.0,179.913010432,6127.60841386
IU,SPA,-90.0,0.0,2927.0,180.0,6127.56142657
G,CRZF,-46.43096,51.855308,140.0,187.858103418,1283.82421223
II,RPN,-27.1267,-109.3344,110.0,196.315032274,12912.4994988
IU,PMSA,-64.7744,-64.0489,40.0,203.710330874,7720.82812341
G,COYC,-45.57299,-72.08139,235.0,214.479448916,9578.08204809
II,HOPE,-54.2836,-36.4879,20.0,221.155651308,6974.88415102
IU,TRQA,-38.0568,-61.9787,540.0,225.113790623,9583.92314556
IU,LVC,-22.6127,-68.9111,2960.0,231.962141274,11255.5484145
IU,SLBS,23.6858,-109.9443,825.0,234.319742311,18032.2143031
G,SPB,-23.592691,-47.426979,647.0,244.183231744,9519.12769227
G,TRIS,-37.0681,-12.3152,60.0,246.977911787,5865.25027346
IU,PTGA,-0.7308,-59.9666,237.0,254.847474116,12140.2353772
CU,MTDJ,18.22605,-77.53454,925.0,261.278425345,14922.4364627
II,SUR,-32.3797,20.8117,1770.0,265.793957733,3088.10627204
II,SHEL,-15.9594,-5.7455,537.0,273.446996767,6281.08187091
GT,LBTB,-25.0151,25.596649,1128.0,284.192574641,2953.25451118
G,SOK,14.494418,-16.456223,70.9,292.934597451,9233.18693653
G,WFM,42.611,-71.490997,87.0,297.191428154,15305.0899879
IU,LSZ,-15.2779,28.1882,1200.0,303.577135087,3387.93892359
II,CMLA,37.7637,-25.5243,429.0,306.698533061,11502.3189785
G,BNG,4.435,18.547001,378.0,312.163227768,5735.96930911
II,MBAR,-0.6019,30.7382,1390.0,322.376195094,4516.03791722
G,FOMA,-24.97565,46.978877,28.0,326.316479381,1306.62789682
IU,KMBO,-1.1271,37.2525,1950.0,331.290364456,4138.24744317
II,ABPO,-19.018,47.229,1528.0,337.202735877,1896.92091116
G,ATD,11.530725,42.846634,610.0,344.918603995,5285.28273718
II,RAYN,23.5225,45.5032,631.0,350.733704186,6540.48482725
