net,sta,lat,lon,dep,azi,dist
G,MBO,14.392024,-16.955467,3.0,5.94645068738,8357.0880136
II,ASCN,-7.9327,-14.3601,173.0,10.5718097251,5914.12723693
IU,PAB,39.5446,-4.3499,950.0,14.5266427935,11254.8350026
G,TRIS,-37.0681,-12.3152,60.0,20.5321720591,2747.40111231
G,TAM,22.791491,5.52838,1410.0,26.1329712115,9618.13024672
G,EDA,3.778868,10.153427,140.0,35.5843131193,7713.51145764
IU,MSKU,-1.6557,13.6116,312.0,40.9327688516,7257.02509071
G,BNG,4.435,18.547001,378.0,43.7934518968,8073.76323567
IU,TSUM,-19.2022,17.5838,1260.0,52.7705647659,5604.86715503
II,MBAR,-0.6019,30.7382,1390.0,57.6141727435,8069.76180769
II,SUR,-32.3797,20.8117,1770.0,65.0499084205,4462.14894928
II,UOSS,24.9453,56.2042,284.4,68.386395066,11828.5221673
IU,KBL,34.5408,69.0432,1920.0,73.138280377,13388.1783842
II,ABPO,-19.018,47.229,1528.0,82.2729925591,7101.24700104
G,FOMA,-24.97565,46.978877,28.0,85.5918297663,6525.77083873
G,RER,-21.1712,55.739861,834.0,91.0465581256,7358.88053955
G,ROCAM,-19.75553,63.37014,52.0,96.8263617943,7906.4460061
G,CRZF,-46.43096,51.855308,140.0,106.339105156,4890.43129482
IU,CHTO,18.8141,98.9443,420.0,109.28767918,13520.4596506
G,AIS,-37.796349,77.569183,35.9,118.647370971,6941.06619536
G,PAF,-49.351,70.210708,17.0,121.629364192,5554.93998522
IU,TATO,24.9735,121.4971,160.0,129.8524403,15191.9267448
II,KAPI,-5.0142,119.7517,300.0,140.609043596,12019.4677301
IU,NWAO,-32.9277,117.239,380.0,146.990696624,8998.81020709
IU,CASY,-66.2792,110.5354,10.0,156.967952081,5394.00491291
G,CCD,-75.1065,123.305,3240.0,167.717287555,4718.35447675
G,DRV,-66.664909,140.002075,40.0,171.474701526,5789.06922324
IU,QSPA,-89.9289,144.4382,2850.0,179.967996457,3261.04587536
IU,SPA,-90.0,0.0,2927.0,180.0,3253.2977876
G,NOUC,-22.09863,166.30665,137.0,188.549346851,10773.3326722
IU,SNZO,-41.3087,174.7043,120.0,193.463946938,8568.47068106
IU,RAO,-29.245,-177.929,60.0,201.585597896,9765.48257065
G,FUTU,-14.307673,-178.121063,97.0,204.488212198,11388.0685962
IU,AFI,-13.9085,-171.7827,706.0,210.67878916,11271.5074573
IU,RAR,-21.2125,-159.7733,28.0,219.516437356,10123.3100355
IU,JOHN,16.7329,-169.5292,2.0,223.166870875,14437.7792512
G,PPTF,-17.5896,-149.565247,705.0,229.78466007,10107.537534
G,KIP,21.42,-158.0112,110.0,238.586140458,14428.4932019
IU,PMSA,-64.7744,-64.0489,40.0,240.245092577,2104.63513415
IU,ADK,51.8823,-176.6842,130.0,249.411068704,18128.2861744
II,RPN,-27.1267,-109.3344,110.0,258.836079853,7223.21104509
G,COYC,-45.57299,-72.08139,235.0,275.504151882,3586.72332845
II,EFI,-51.6753,-58.0637,110.0,279.562035336,2369.86971385
IU,SLBS,23.6858,-109.9443,825.0,284.351204038,12120.9319663
G,PEL,-33.143607,-70.67494,700.0,289.848945471,4596.98687876
IU,TRQA,-38.0568,-61.9787,540.0,295.095726686,3706.58494346
IU,OTAV,0.2376,-78.4508,3510.0,300.889782313,8244.68871548
II,HOPE,-54.2836,-36.4879,20.0,306.006265755,1090.70613358
IU,SAML,-8.9489,-63.1831,120.0,312.235465809,6644.13501524
IU,PTGA,-0.7308,-59.9666,237.0,318.769591938,7375.23991384
G,SPB,-23.592691,-47.426979,647.0,324.389341484,4548.61288097
IU,BILL,68.0653,166.4531,320.0,335.245790988,19086.2141221
IU,RCBR,-5.8274,-35.9014,400.0,344.249088393,6201.30010176
II,ALE,82.5033,-62.35,60.0,351.721184551,16071.5111413
II,SACV,14.9702,-23.6085,387.0,359.270563685,8404.61278892
