id,time,lat,lon,mag,along_strike_distance
us6000c0zv,2020-09-25 03:54:51.351000,-60.1332,-26.2439,5.37,7042.37266302
us6000b48x,2020-07-26 03:59:19.516000,-60.5823,-25.3469,5.532,7061.95031241
us6000b46r,2020-07-26 00:53:59.061000,-60.7833,-25.413,6.4,7083.33968887
us70008xeu,2020-04-16 08:15:20.636000,-60.4237,-27.0364,5.451,7092.36096775
us70008cgx,2020-03-19 20:16:38.229000,-60.7272,-25.489,5.37,7079.84478121
us70007mr1,2020-02-10 19:52:01.465000,-59.8258,-25.8756,5.451,7002.43808976
us70007q6a,2020-02-08 18:26:00.235000,-60.6386,-25.4234,5.37,7069.464162
us70007lik,2020-02-08 14:32:58.625000,-59.9212,-25.5526,6.0,7002.89489632
us60007d99,2020-01-22 22:14:48.754000,-60.341,-27.1563,5.2,7087.78840845
us60006397,2019-10-26 12:33:15.184000,-60.1367,-18.5616,5.37,6859.21780964
us700059b8,2019-08-28 20:19:53.923000,-60.6255,-26.5508,5.451,7098.38337036
us7000594h,2019-08-28 10:07:49.931000,-60.4656,-26.3806,5.451,7078.28155804
us7000593s,2019-08-28 09:24:02.341000,-60.337,-26.4242,5.613,7067.04249495
us70005934,2019-08-28 08:00:45.169000,-60.5584,-26.8518,5.775,7100.18061061
us7000592z,2019-08-28 07:59:02.264000,-60.3573,-26.5291,5.6,7071.89017647
us700058yy,2019-08-27 23:55:19.187000,-60.2152,-26.5801,6.6,7059.58869469
us600056vm,2019-08-19 03:44:17.941000,-60.5912,-25.1972,5.532,7058.90276461
us70003n8j,2019-05-19 11:48:33.440000,-60.4342,-26.7517,5.451,7085.45332658
us2000jjd0,2019-02-17 23:18:54.100000,-59.879,-25.8795,5.451,7007.71056928
us1000hrsc,2018-11-14 18:56:24.800000,-60.4493,-26.7037,5.37,7085.58118954
us2000hjd3,2018-09-24 17:13:10.730000,-60.6299,-25.702,5.3,7075.96841056
us2000gayp,2018-07-21 22:50:57.840000,-60.624,-26.1912,5.451,7088.48073259
us2000g9f7,2018-07-20 00:24:58.700000,-60.5632,-27.3614,5.2,7114.83844341
us1000e8mz,2018-05-19 18:25:46.090000,-60.4351,-26.1729,5.37,7069.67239577
us1000e83f,2018-05-18 16:34:37.600000,-60.4946,-26.7157,5.451,7090.27833679
us1000azey,2017-10-31 22:25:52.160000,-60.0608,-26.6715,5.613,7047.25531724
us2000arng,2017-09-04 21:53:16.200000,-60.6819,-26.0782,5.37,7091.05966298
