net,sta,lat,lon,dep,azi,dist
IU,JOHN,16.7329,-169.5292,2.0,1.21406343639,9010.5567164
G,KIP,21.42,-158.0112,110.0,11.9259703761,9592.35955513
IU,RAR,-21.2125,-159.7733,28.0,14.8940812471,4881.05337121
G,PPTF,-17.5896,-149.565247,705.0,27.2133116812,5453.10382725
G,TAOE,-8.85492,-140.14775,800.0,35.7420468352,6629.61704621
G,SCZ,36.59798,-121.40481,261.0,40.0146292241,12009.8436188
TS,PAS,34.14844,-118.17117,314.0,43.5116470042,11858.7905971
IU,PTCN,-25.0713,-130.0953,220.0,53.5174612761,5263.59826636
IU,SLBS,23.6858,-109.9443,825.0,54.3684091775,11078.8728778
G,UNM,19.329662,-99.178062,2280.0,65.4596687403,11083.2128248
IU,WVT,36.1297,-87.83,170.0,66.9716268915,13245.6701673
II,RPN,-27.1267,-109.3344,110.0,76.5578092773,5957.78210676
IU,PAYG,-0.6742,-90.2861,270.0,81.8056664976,9482.96909942
CU,BCIP,9.1665,-79.8373,61.0,87.0071397705,10964.0584184
IU,OTAV,0.2376,-78.4508,3510.0,92.1177443073,10140.5165352
II,NNA,-11.9875,-76.8422,575.0,98.8328611159,8998.05742075
CU,GRGR,12.1324,-61.654,195.0,102.283226651,12126.6997034
IU,LCO,-29.011,-70.7005,2274.0,111.997421993,7593.42000895
G,PEL,-33.143607,-70.67494,700.0,114.097720272,7188.43574033
G,COYC,-45.57299,-72.08139,235.0,120.229321022,5931.87194753
G,SPB,-23.592691,-47.426979,647.0,129.380397553,9097.94266017
II,EFI,-51.6753,-58.0637,110.0,134.078379792,5885.3121421
IU,PMSA,-64.7744,-64.0489,40.0,140.76341917,4485.52005532
II,HOPE,-54.2836,-36.4879,20.0,149.783457504,6260.09042868
II,ASCN,-7.9327,-14.3601,173.0,155.782515656,11730.8344399
IU,TOL,39.8814,-4.048499,480.0,156.299787385,17129.7878393
G,TRIS,-37.0681,-12.3152,60.0,162.522082558,8584.03536415
G,SSB2,45.278999,4.542,700.0,170.1402453,17841.3881329
G,TAM,22.791491,5.52838,1410.0,174.911727515,15358.336933
IU,QSPA,-89.9289,144.4382,2850.0,180.116762299,2837.1608026
II,SUR,-32.3797,20.8117,1770.0,189.839365091,9213.12510329
GT,LBTB,-25.0151,25.596649,1128.0,194.782010251,9976.07527554
IU,SBA,-77.8492,166.7572,50.0,198.205020255,1665.99133101
IU,NAI,-1.2739,36.8037,1692.0,209.692816236,12365.9587764
G,CRZF,-46.43096,51.855308,140.0,211.229622502,7155.00740015
G,CCD,-75.1065,123.305,3240.0,216.192860463,2614.63636072
G,PAF,-49.351,70.210708,17.0,222.953045692,6324.53696552
IU,CASY,-66.2792,110.5354,10.0,230.74067257,3418.98066277
G,AIS,-37.796349,77.569183,35.9,234.308505044,7208.91794262
G,DRV,-66.664909,140.002075,40.0,241.743500576,2222.44982216
II,ABKT,37.9304,58.1189,678.0,250.875784698,15672.9089334
II,PALK,7.2728,80.7022,460.0,256.130808489,11612.1123128
II,COCO,-12.1901,96.8349,1.0,262.46183105,8904.21958165
IU,NWAO,-32.9277,117.239,380.0,269.977843284,5899.76734849
MS,BTDF,1.3617,103.775002,57.0,274.578081119,9922.60713577
IU,MBWA,-21.159,119.7313,190.0,279.003568866,6922.19064234
II,KAPI,-5.0142,119.7517,300.0,286.475644802,8531.27917288
AU,MCQ,-54.4986,158.9561,14.0,289.302697112,2015.60134615
IU,DAV,7.0697,125.5791,151.0,296.763068809,9495.71270104
G,CAN,-35.318714,148.996323,700.0,300.708005094,4212.21342795
IU,CTAO,-20.08765,146.24998,367.0,306.359305955,5863.38146656
IU,GUMO,13.5893,144.8684,170.0,316.898404439,9434.24772252
IU,MAJO,36.54567,138.20406,405.0,318.659701378,12055.7986101
G,DZM,-22.07164,166.44377,878.0,329.473297639,5005.42970707
IU,SNZO,-41.3087,174.7043,120.0,333.152595715,2747.04082063
II,KWAJ,8.8019,167.613,0.0,337.825589598,8331.46882762
II,MSVF,-17.7448,178.0528,801.1,345.454068936,5264.30336859
IU,RAO,-29.245,-177.929,60.0,349.22030242,3954.99921047
IU,AFI,-13.9085,-171.7827,706.0,358.736852752,5621.48223442
