net,sta,lat,lon,dep,azi,dist
IU,TIXI,71.6341,128.8667,40.0,4.07571141472,8291.8687575
IU,KBS,78.9154,11.9385,90.0,11.2274362787,5550.99764986
II,BORG,64.7474,-21.3268,110.0,13.5390251047,3657.56506537
II,TLY,51.6807,103.6438,579.0,22.3168473512,9866.04766147
IU,KEV,69.7565,27.0035,100.0,24.2171679916,5607.07282841
IU,KONO,59.6491,9.5982,216.0,35.3591078485,4533.17096074
II,ESK,55.3167,-3.205,242.0,37.6760973147,3641.57222099
II,OBN,55.1146,36.5674,160.0,42.6080041759,6111.00348463
G,CLF,48.025791,2.26,145.0,52.2863148641,3745.29782136
G,SSB3,45.278999,4.542,700.0,57.4698441527,3880.6876689
II,CMLA,37.7637,-25.5243,429.0,64.9415347276,1269.19260419
G,EVO,38.532001,-8.013,0.0,69.8783387848,2795.85522285
II,RAYN,23.5225,45.5032,631.0,72.8614442483,8085.10129347
IU,FURI,8.8952,38.6798,2570.0,89.3865581578,8294.95316801
G,TAM,22.791491,5.52838,1410.0,93.8025067907,4459.3582337
IU,TBT,28.6794,-17.9145,180.0,99.8973313856,2042.70093643
G,BNG,4.435,18.547001,378.0,105.52130937,6721.9725077
IU,KOWA,14.4967,-4.014,321.0,112.797709181,4074.73576075
IU,MSKU,-1.6557,13.6116,312.0,114.514851604,6710.4846598
IU,TSUM,-19.2022,17.5838,1260.0,125.568377263,8346.10564429
G,MBO,14.392024,-16.955467,3.0,129.023899599,3048.73103438
II,SUR,-32.3797,20.8117,1770.0,133.078585243,9595.33276416
II,SACV,14.9702,-23.6085,387.0,140.173210037,2557.29563976
II,ASCN,-7.9327,-14.3601,173.0,146.367122791,5262.30341437
G,TRIS,-37.0681,-12.3152,60.0,158.416186115,8285.1826993
G,CCD,-75.1065,123.305,3240.0,173.203009835,15283.3118204
IU,RCBR,-5.8274,-35.9014,400.0,175.755444376,4372.95588568
IU,SPA,-90.0,0.0,2927.0,180.0,13721.2596593
G,SPB,-23.592691,-47.426979,647.0,189.616162813,6398.27370893
IU,TRQA,-38.0568,-61.9787,540.0,198.977016484,8293.90715852
G,KOG,5.207,-52.731998,10.0,208.048004151,3467.19870891
IU,PTGA,-0.7308,-59.9666,237.0,214.859337038,4409.60219442
II,NNA,-11.9875,-76.8422,575.0,225.522262826,6471.07323441
G,FDF,14.734971,-61.146311,467.0,232.863125883,3086.72225603
CU,ANWB,17.66853,-61.78557,39.0,238.426371544,2909.18748368
IU,SJG,18.1091,-66.15,420.0,244.877602316,3234.794835
CU,SDDR,18.9821,-71.2878,589.0,251.76256166,3622.30951863
CU,GRTK,21.51149,-71.1327,12.0,255.688897819,3462.22734564
CU,TGUH,14.057,-87.273,1151.0,258.319432245,5351.40373167
IU,TEIG,20.2263,-88.2763,40.0,266.243521187,5100.44099643
IU,BBSR,32.371299,-64.696299,30.0,274.050038666,2436.54774593
IU,SLBS,23.6858,-109.9443,825.0,281.298469739,6929.0480533
IU,HKT,29.96478,-95.83812,69.0,282.154701154,5367.37926902
IU,WCI,38.2289,-86.2939,210.0,290.956534118,4288.05195869
G,WFM,42.611,-71.490997,87.0,298.968707615,3030.63604798
IU,RSSD,44.1212,-104.0359,2090.0,302.385373268,5646.62585983
IU,COR,44.5855,-123.3046,110.0,307.688545318,7098.44550981
II,FFC,54.725,-101.9783,338.0,316.050284317,5363.79542605
IU,MIDW,28.2156,-177.3698,20.0,322.705765238,11905.4791057
II,KDAK,57.7828,-152.5835,152.0,329.405960764,8167.8200697
IM,IL08,64.790298,-146.796906,505.0,333.900794547,7472.96983001
IM,ATTU,52.882099,173.164307,250.0,341.478520337,9942.36061562
IU,PMG,-9.4047,147.1597,90.0,346.533675752,17261.7016143
G,IVI,61.205808,-48.171178,15.0,350.235403507,3145.49391717
II,ALE,82.5033,-62.35,60.0,356.032731258,5523.15705831
