net,sta,lat,lon,dep,azi,dist
II,NIL,33.6506,73.2686,629.0,4.07682426205,6273.22564821
II,DGAR,-7.4121,72.4525,1.0,11.9940704376,1748.85441809
G,HYB,17.41867,78.55213,510.0,13.655171162,4574.80535278
II,PALK,7.2728,80.7022,460.0,21.9084513337,3565.12629058
IU,ULN,47.8651,107.0532,1610.0,24.9614342232,8702.45283775
IC,XAN,34.0313,108.9237,630.0,34.9060359828,7575.37524918
IU,CHTO,18.8141,98.9443,420.0,37.4541077207,5635.09820586
IC,QIZ,19.0291,109.8445,240.0,46.9235095686,6405.87716871
IU,TATO,24.9735,121.4971,160.0,50.0483464518,7740.93558191
MS,BTDF,1.3617,103.775002,57.0,59.0764117356,4609.76270376
IU,DAV,7.0697,125.5791,151.0,68.5571499227,6973.04784079
II,COCO,-12.1901,96.8349,1.0,72.6796856438,3156.85824297
G,KIP,21.42,-158.0112,110.0,82.5975293698,15180.5519973
II,KWAJ,8.8019,167.613,0.0,85.1786076425,11250.0276034
IU,PMG,-9.4047,147.1597,90.0,94.2503909235,8386.82232695
IU,MBWA,-21.159,119.7313,190.0,98.0667147552,5194.70768785
IU,CTAO,-20.08765,146.24998,367.0,104.396350457,7893.83959321
G,NOUC,-22.09863,166.30665,137.0,113.081495333,9762.8867977
IU,NWAO,-32.9277,117.239,380.0,114.278428144,4815.51833463
G,CAN,-35.318714,148.996323,700.0,120.640539806,7687.47065148
II,TAU,-42.9099,147.3204,132.0,128.363945473,7371.35778371
IU,SNZO,-41.3087,174.7043,120.0,133.457102229,9566.08049863
AU,MCQ,-54.4986,158.9561,14.0,142.152313484,7951.08762389
G,DRV,-66.664909,140.002075,40.0,154.737188578,6844.2928046
G,AIS,-37.796349,77.569183,35.9,156.054243095,1834.94093525
G,CCD,-75.1065,123.305,3240.0,165.898381832,6565.87268122
G,PAF,-49.351,70.210708,17.0,178.515106486,2936.54407963
IU,SPA,-90.0,0.0,2927.0,180.0,7468.50248179
IU,PMSA,-64.7744,-64.0489,40.0,198.172044777,9494.09375537
G,CRZF,-46.43096,51.855308,140.0,206.648465411,3041.13590311
II,HOPE,-54.2836,-36.4879,20.0,214.816754067,8931.01436919
IU,TRQA,-38.0568,-61.9787,540.0,217.566633554,11556.2440592
IU,LVC,-22.6127,-68.9111,2960.0,224.644327544,13240.360388
G,TRIS,-37.0681,-12.3152,60.0,237.193145446,7790.45696154
IU,SAML,-8.9489,-63.1831,120.0,240.963194555,13755.4109545
II,SUR,-32.3797,20.8117,1770.0,246.518063774,4848.04198355
GT,LBTB,-25.0151,25.596649,1128.0,257.896889065,4425.43470611
G,FOMA,-24.97565,46.978877,28.0,259.71336544,2271.2280551
IU,TSUM,-19.2022,17.5838,1260.0,264.200728984,5353.87705409
G,RER,-21.1712,55.739861,834.0,275.272336089,1402.17424217
II,ABPO,-19.018,47.229,1528.0,276.547861776,2322.62595181
IU,MSKU,-1.6557,13.6116,312.0,283.058535562,6439.43243134
G,BNG,4.435,18.547001,378.0,292.20554255,6278.97124802
IU,NAI,-1.2739,36.8037,1692.0,299.729500492,4240.25442575
IU,KMBO,-1.1271,37.2525,1950.0,300.358644851,4210.17772656
G,EVO,38.532001,-8.013,0.0,309.892251396,10525.2173451
IU,FURI,8.8952,38.6798,2570.0,313.16405566,4840.64487766
II,MSEY,-4.6737,55.4792,475.0,321.74789259,2499.1369726
IU,GRFO,49.6909,11.2203,384.0,326.593539862,9864.24373232
II,RAYN,23.5225,45.5032,631.0,331.899629634,5740.36688865
IU,GNI,40.148,44.741,1609.0,339.790049669,7426.69890591
II,UOSS,24.9453,56.2042,284.4,344.351119244,5476.35043466
II,ABKT,37.9304,58.1189,678.0,350.030332613,6832.38204072
IU,KBL,34.5408,69.0432,1920.0,359.845851873,6357.13580476
