id,time,lat,lon,mag,along_strike_distance
us7000c6uy,2020-10-28 15:12:11.258000,-23.8129,69.2597,5.37,354.633652435
us6000abps,2020-06-14 16:02:48.403000,-23.5748,69.5986,5.37,393.470990031
us6000abg6,2020-06-13 18:48:29.289000,-23.1647,69.0748,5.37,354.960724368
us6000a7cs,2020-06-07 03:39:50.648000,-23.714,69.7635,5.451,407.085640511
us6000a0hj,2020-05-27 21:09:10.811000,-23.7648,69.5742,5.3,387.125734914
us70008yn9,2020-04-17 16:30:48.433000,-23.7004,69.4374,5.8,374.604833741
us2000j7ut,2019-01-21 09:55:26.900000,-22.8513,69.1853,5.4,379.022708499
us2000b2cx,2017-10-07 02:38:07.180000,-23.8544,69.1474,5.37,342.624791419
usc000svxr,2014-11-10 02:39:02.510000,-23.9776,69.5585,5.532,382.478127033
usp000j3bc,2011-06-17 22:08:19.920000,-23.878,69.531,5.4,380.959583301
usp000j15m,2011-05-07 12:03:55.820000,-23.902,69.5,5.0,377.492811748
usp000htky,2011-01-24 15:52:54.780000,-22.588,69.675,5.2,436.998990545
usp000h5k4,2010-01-01 14:31:10.130000,-22.874,69.345,5.2,392.873152339
usp000ggjv,2008-09-07 02:39:10.690000,-23.719,69.558,5.0,386.340614869
usp000ggjs,2008-09-07 02:05:33.690000,-23.71,69.493,5.4,379.989991322
usp000gb7k,2008-07-03 09:10:28.340000,-23.966,69.596,5.1,386.405075878
usp000fuj8,2007-12-16 06:35:51.470000,-23.095,69.223,5.2,371.901696504
usp000fucc,2007-12-13 07:09:43.040000,-23.982,69.569,5.1,383.493084483
usp000fqjg,2007-10-14 18:46:32.330000,-22.844,69.432,5.0,402.38156058
usp000cad0,2003-10-14 22:06:59.850000,-22.359,69.285,5.0,414.028871533
usp000c8by,2003-09-22 23:17:53.470000,-23.935,69.586,5.2,385.76030818
usp000budg,2003-04-05 03:47:39.860000,-22.848,69.353,5.1,394.800714882
usp0004rd7,1991-05-08 08:51:40.340000,-22.043,68.322,5.451,356.86989533
usp0004cmd,1990-07-27 14:55:44.330000,-22.865,69.369,5.451,395.528525324
