net,sta,lat,lon,dep,azi,dist
II,NNA,-11.9875,-76.8422,575.0,5.99798856024,3639.09014903
IU,BOCO,4.5869,-74.0432,3160.0,8.03914882595,5492.22539018
IU,SJG,18.1091,-66.15,420.0,14.8745452429,7098.0716412
G,ICC,-20.284,-70.035004,950.0,22.3112102605,2863.83263941
IU,LCO,-29.011,-70.7005,2274.0,28.8153415214,1930.56059167
G,PEL,-33.143607,-70.67494,700.0,35.7442814763,1520.58404123
II,CMLA,37.7637,-25.5243,429.0,40.5500855798,10653.2663258
IU,TBT,28.6794,-17.9145,180.0,51.1665158771,10286.1095662
IU,RCBR,-5.8274,-35.9014,400.0,58.4313651567,6075.80347961
G,SPB,-23.592691,-47.426979,647.0,62.6366883957,3776.23425043
IU,TRQA,-38.0568,-61.9787,540.0,70.370066665,1684.30193728
IU,GNI,40.148,44.741,1609.0,76.6611702309,15543.274267
II,ASCN,-7.9327,-14.3601,173.0,78.4084717151,7485.90313113
G,EDA,3.778868,10.153427,140.0,87.6833846165,10327.659537
II,SHEL,-15.9594,-5.7455,537.0,90.9555534231,7551.93390262
II,RAYN,23.5225,45.5032,631.0,97.2833048328,14603.6052386
G,TRIS,-37.0681,-12.3152,60.0,106.382442324,5613.61757243
IU,TSUM,-19.2022,17.5838,1260.0,109.146153091,9120.2437453
GT,LBTB,-25.0151,25.596649,1128.0,118.573500702,9241.90160424
II,EFI,-51.6753,-58.0637,110.0,123.298680973,1806.84969188
II,ABPO,-19.018,47.229,1528.0,130.315006186,11170.5079219
G,FOMA,-24.97565,46.978877,28.0,133.538422976,10614.2754518
G,RER,-21.1712,55.739861,834.0,138.352023605,11452.483401
G,CRZF,-46.43096,51.855308,140.0,148.6267546,8867.54082683
II,PALK,7.2728,80.7022,460.0,150.430046409,15465.2415973
IU,PMSA,-64.7744,-64.0489,40.0,161.544940225,2447.21525262
G,AIS,-37.796349,77.569183,35.9,162.518373802,10598.7315036
II,COCO,-12.1901,96.8349,1.0,176.496775184,13697.4358324
IU,SPA,-90.0,0.0,2927.0,180.0,5050.89340936
G,CCD,-75.1065,123.305,3240.0,186.846808445,6602.22729856
IU,SBA,-77.8492,166.7572,50.0,194.438991276,5690.72578428
IU,MBWA,-21.159,119.7313,190.0,199.898274469,12438.9412607
II,KAPI,-5.0142,119.7517,300.0,205.073226683,14153.69062
AU,MCQ,-54.4986,158.9561,14.0,212.297073571,7679.70407352
G,CAN,-35.318714,148.996323,700.0,218.082917536,9857.33574635
IU,CTAO,-20.08765,146.24998,367.0,224.095742692,11431.814691
IU,SNZO,-41.3087,174.7043,120.0,230.028066803,7921.08445426
G,DZM,-22.07164,166.44377,878.0,238.176085685,10008.5464696
IU,RAO,-29.245,-177.929,60.0,243.474893417,8351.69822852
II,MSVF,-17.7448,178.0528,801.1,249.129608632,9537.46281988
G,FUTU,-14.307673,-178.121063,97.0,254.164603417,9520.27910285
IU,RAR,-21.2125,-159.7733,28.0,261.28151255,7578.12912295
IU,KNTN,-2.7744,-171.7186,20.0,266.779849524,9919.4121842
G,PPTF,-17.5896,-149.565247,705.0,271.231465958,7036.06064031
IU,PTCN,-25.0713,-130.0953,220.0,278.812175909,4962.77060601
G,TAOE,-8.85492,-140.14775,800.0,285.406301124,6966.88102122
IU,POHA,19.7573,-155.5326,1990.0,293.921836096,10434.7474929
II,RPN,-27.1267,-109.3344,110.0,297.01060394,3247.61975547
IU,PET,53.0233,158.6499,110.0,304.029280606,15730.2639455
H2,H2O,27.88191,-141.99173,-4947.0,308.599640575,10193.3225857
IU,MA2,59.5756,150.77,337.0,314.622602042,16272.1700096
G,SEY,62.932999,152.373001,206.0,320.486517833,16153.206872
TS,PAS,34.14844,-118.17117,314.0,329.149996916,9539.5862643
IU,SLBS,23.6858,-109.9443,825.0,331.567810889,8155.66279288
G,UNM,19.329662,-99.178062,2280.0,340.287942766,7348.38776523
IU,PAYG,-0.6742,-90.2861,270.0,345.508277504,4978.14675695
CU,TGUH,14.057,-87.273,1151.0,351.904799296,6545.61204704
G,HDC,10.00201,-84.11142,1186.0,355.202005378,6070.30084635
