id,time,lat,lon,mag,along_strike_distance
us7000c9jz,2020-11-03 02:40:54.919000,-44.4111,-79.375,6.0,395.606317232
us100085qu,2017-02-28 17:35:40.370000,-44.793,-80.8972,5.6,268.041778687
us20006hzu,2016-07-27 01:25:12.940000,-44.4113,-79.0594,5.9,419.848857994
usb000gzlm,2013-05-20 09:49:04.470000,-44.866,-80.746,6.4,278.138021837
usp000jkj5,2012-05-18 02:00:39.490000,-44.806,-80.159,6.3,324.99020815
usp000g7ay,2008-05-20 15:16:04.410000,-44.451,-78.207,5.6,484.678203617
usp000fbf8,2007-05-07 11:15:16.230000,-44.85,-80.453,6.1,301.239423847
usp000dt52,2005-06-15 19:52:24.820000,-44.865,-80.562,6.4,292.464865325
usp000bna7,2003-01-09 09:49:07.800000,-44.444,-79.243,5.9,404.786379188
usp000b99x,2002-08-04 09:50:25.230000,-45.022,-80.732,5.9,276.602229973
usp000b054,2002-03-11 23:45:14.780000,-44.536,-79.7,5.7,367.031702201
usp000a9xx,2001-02-19 14:31:55,-45.097,-79.284,5.8,389.292697718
usp0008xpu,1998-11-06 08:01:11.480000,-44.432,-79.112,5.9,415.210628718
usp0008enm,1998-01-19 18:23:59.660000,-44.971,-79.488,6.2,374.673544189
usp0008a3u,1997-11-05 06:09:14.010000,-43.756,-78.18,5.6,509.57580089
usp00076zp,1995-11-17 02:40:50.460000,-45.1,-79.924,5.8,339.054571067
usp0005z5p,1993-08-25 05:25:32.270000,-44.718,-79.958,6.2,342.498378841
usp0004zca,1991-11-20 04:40:49.770000,-44.92,-80.956,5.6,260.753557771
usp0004mw5,1991-02-13 06:17:23.070000,-44.361,-79.529,5.7,385.380409322
