net,sta,lat,lon,dep,azi,dist
IM,TX06,29.319,-103.681999,939.5,4.72687522936,1569.35330527
IU,KBS,78.9154,11.9385,90.0,10.0485772421,8904.59266447
IU,KEV,69.7565,27.0035,100.0,14.9299382531,9874.4736746
IU,SFJD,66.9961,-50.62076,330.0,21.0509801583,6954.87306376
IU,HKT,29.96478,-95.83812,69.0,28.2949937207,1885.05694927
IU,WVT,36.1297,-87.83,170.0,33.18180145,2878.90838706
IU,SSPA,40.6358,-77.8876,270.0,37.6044628372,3849.88240954
G,EVO,38.532001,-8.013,0.0,51.1582321339,9564.78484437
IU,DWPF,28.1103,-81.4327,30.0,55.606925131,2818.81387012
IU,TBT,28.6794,-17.9145,180.0,62.7714061823,8939.05568683
IU,TEIG,20.2263,-88.2763,40.0,70.1480305707,1857.87595076
CU,GTBY,19.9268,-75.1108,79.0,76.2419208731,3211.47553611
CU,MTDJ,18.22605,-77.53454,925.0,79.581609376,2945.39381628
CU,GRGR,12.1324,-61.654,195.0,88.5715692091,4694.54142134
CU,TGUH,14.057,-87.273,1151.0,91.502621139,1913.45489345
II,JTS,10.2908,-84.9525,340.0,101.629612387,2242.48920962
IU,BOCO,4.5869,-74.0432,3160.0,105.876016942,3586.1994747
GT,LBTB,-25.0151,25.596649,1128.0,110.182966402,14780.6919535
IU,OTAV,0.2376,-78.4508,3510.0,117.122465624,3355.94881364
G,SPB,-23.592691,-47.426979,647.0,123.488762245,7591.72039874
IU,PAYG,-0.6742,-90.2861,270.0,136.021764856,2388.46125076
IU,LCO,-29.011,-70.7005,2274.0,142.972732522,6126.73054219
G,PEL,-33.143607,-70.67494,700.0,146.173675035,6475.56070617
G,COYC,-45.57299,-72.08139,235.0,155.594259509,7502.65558984
IU,PMSA,-64.7744,-64.0489,40.0,163.660750487,9517.76731986
G,PAF,-49.351,70.210708,17.0,174.506505493,16191.6724253
II,RPN,-27.1267,-109.3344,110.0,185.745978259,4706.16109403
IU,SBA,-77.8492,166.7572,50.0,192.589436407,11603.8456309
G,DRV,-66.664909,140.002075,40.0,203.133201285,12637.157423
IU,PTCN,-25.0713,-130.0953,220.0,211.781228412,5221.62132956
AU,MCQ,-54.4986,158.9561,14.0,216.979215561,11758.0938594
IU,SNZO,-41.3087,174.7043,120.0,227.98894561,10324.7507343
II,TAU,-42.9099,147.3204,132.0,229.458243252,12581.0645143
G,TAOE,-8.85492,-140.14775,800.0,237.820774897,4702.22801828
IU,AFI,-13.9085,-171.7827,706.0,249.709403822,8025.56979952
IU,FUNA,-8.5259,179.1966,20.0,257.947954741,8761.0874218
IU,XMAS,2.0448,-157.4457,20.0,261.106149033,5935.1186332
IU,TARA,1.3549,172.9229,20.0,269.302182132,9127.1909873
II,COCO,-12.1901,96.8349,1.0,275.601176113,17650.7039352
IU,JOHN,16.7329,-169.5292,2.0,281.113017344,6878.55737088
IU,POHA,19.7573,-155.5326,1990.0,283.092491702,5372.14527677
IU,WAKE,19.2834,166.652,20.0,288.279022428,9299.91666173
H2,H2O,27.88191,-141.99173,-4947.0,296.481870806,4061.55913154
IU,TATO,24.9735,121.4971,160.0,311.066205238,13298.0768411
II,ERM,42.015,143.1572,40.0,316.15038052,10604.6896345
IU,ADK,51.8823,-176.6842,130.0,320.304300627,7436.60977007
G,SCZ,36.59798,-121.40481,261.0,328.591257071,2874.9214179
IU,SLBS,23.6858,-109.9443,825.0,331.858546072,1072.98282563
IM,IL19,64.746101,-146.797394,549.0,340.112704662,6339.78519676
IU,TUC,32.3098,-110.7847,910.0,343.820477611,1983.67589736
IM,PD13,42.7551,-109.549698,2337.0,352.793392668,3085.21579707
IU,ANMO,34.94591,-106.4572,1820.0,356.449495606,2192.3262954
